paso_global,loss,q_promedio,target_promedio,error_td_promedio,beta_per,peso_importancia_promedio,epsilon,tamano_buffer,tiempo_segundos
326000,0.016040639951825142,2.6229705810546875,2.6724495887756348,0.22000840306282043,0.7912,0.43681401014328003,0.09999999999999998,20000,1324.1451652050018
327000,0.009119035676121712,2.566596269607544,2.5745015144348145,0.25640833377838135,0.7924,0.28792038559913635,0.09999999999999998,20000,1329.9869241714478
328000,0.01636974886059761,2.611027479171753,2.726151466369629,0.2655404210090637,0.7936000000000001,0.4485781192779541,0.09999999999999998,20000,1334.8209841251373
329000,0.015882866457104683,2.864819049835205,2.972139358520508,0.30097320675849915,0.7948,0.31895604729652405,0.09999999999999998,20000,1339.3253200054169
330000,0.01061884593218565,2.6827244758605957,2.6942174434661865,0.2502293884754181,0.796,0.29961639642715454,0.09999999999999998,20000,1343.903578042984
331000,0.014693338423967361,3.1826868057250977,3.2866759300231934,0.3049052953720093,0.7972,0.31631195545196533,0.09999999999999998,20000,1348.2364039421082
332000,0.024800052866339684,2.7197606563568115,2.7279272079467773,0.37098824977874756,0.7984,0.33058255910873413,0.09999999999999998,20000,1352.873591184616
333000,0.022001100704073906,2.818790912628174,3.0051331520080566,0.331845760345459,0.7996000000000001,0.3941933810710907,0.09999999999999998,20000,1357.3528380393982
334000,0.013713032007217407,2.846219301223755,2.9369664192199707,0.3047906160354614,0.8008,0.29046937823295593,0.09999999999999998,20000,1361.9782211780548
335000,0.009005425497889519,2.900479316711426,2.8357961177825928,0.19782288372516632,0.802,0.36492571234703064,0.09999999999999998,20000,1366.2097499370575
336000,0.022218650206923485,3.093330144882202,3.08123779296875,0.2954843044281006,0.8032,0.4223281443119049,0.09999999999999998,20000,1370.3661580085754
337000,0.007495106663554907,2.5042619705200195,2.5400078296661377,0.20160377025604248,0.8044,0.30474913120269775,0.09999999999999998,20000,1374.4804391860962
338000,0.009025134146213531,2.547363758087158,2.4451236724853516,0.20454537868499756,0.8056000000000001,0.4443895220756531,0.09999999999999998,20000,1378.7138738632202
339000,0.010873930528759956,2.8887076377868652,2.802252769470215,0.23862549662590027,0.8068,0.24557709693908691,0.09999999999999998,20000,1383.1354701519012
340000,0.01478520780801773,3.1986398696899414,3.299247980117798,0.26568636298179626,0.808,0.3284824788570404,0.09999999999999998,20000,1387.5671832561493
341000,0.00826685968786478,2.707273483276367,2.6898279190063477,0.29069453477859497,0.8092,0.23733481764793396,0.09999999999999998,20000,1391.8566148281097
342000,0.019754208624362946,2.997015953063965,3.0334091186523438,0.3025209903717041,0.8104,0.3649523854255676,0.09999999999999998,20000,1396.5536451339722
343000,0.011940587311983109,2.946841239929199,2.9400839805603027,0.3316698670387268,0.8116000000000001,0.22104290127754211,0.09999999999999998,20000,1400.8960168361664
344000,0.0246213898062706,3.089585781097412,3.0329885482788086,0.2765098512172699,0.8128,0.5030319690704346,0.09999999999999998,20000,1405.5436780452728
345000,0.016086792573332787,2.975198268890381,3.0317111015319824,0.2508941888809204,0.8140000000000001,0.44558003544807434,0.09999999999999998,20000,1410.3047881126404
346000,0.013364164158701897,3.056626319885254,3.112736701965332,0.27964872121810913,0.8151999999999999,0.28514543175697327,0.09999999999999998,20000,1414.8824090957642
347000,0.01533089391887188,2.867119550704956,2.924262523651123,0.31560301780700684,0.8164,0.318382203578949,0.09999999999999998,20000,1420.5457730293274
348000,0.013599524274468422,2.863220691680908,2.8204164505004883,0.2648812234401703,0.8176,0.33530473709106445,0.09999999999999998,20000,1425.6038699150085
349000,0.015562956221401691,2.8787484169006348,2.9953150749206543,0.34140992164611816,0.8188,0.23531752824783325,0.09999999999999998,20000,1430.1418838500977
350000,0.013610444962978363,3.0680389404296875,3.0868782997131348,0.3387657403945923,0.8200000000000001,0.24855464696884155,0.09999999999999998,20000,1434.8764081001282
351000,0.014696731232106686,3.080681800842285,3.136003255844116,0.28627270460128784,0.8211999999999999,0.3422543406486511,0.09999999999999998,20000,1445.521458864212
352000,0.015771007165312767,3.4390153884887695,3.420142889022827,0.24262136220932007,0.8224,0.4682147800922394,0.09999999999999998,20000,1449.5509250164032
353000,0.0064533306285738945,3.0408830642700195,3.097928047180176,0.22312495112419128,0.8236,0.2504129707813263,0.09999999999999998,20000,1453.6988291740417
354000,0.007767736911773682,2.911566734313965,2.8517894744873047,0.2768843173980713,0.8248,0.22041377425193787,0.09999999999999998,20000,1457.8718028068542
355000,0.0008278246968984604,3.1266121864318848,3.091454029083252,0.1730591058731079,0.8260000000000001,0.0792832151055336,0.09999999999999998,20000,1462.3904180526733
356000,0.004375912714749575,2.80928373336792,2.699308156967163,0.18016144633293152,0.8271999999999999,0.26461321115493774,0.09999999999999998,20000,1466.5486040115356
357000,0.008869912475347519,2.7046618461608887,2.61423659324646,0.3040006160736084,0.8284,0.22696855664253235,0.09999999999999998,20000,1470.8581550121307
358000,0.009375106543302536,3.0004639625549316,2.8801040649414062,0.30795979499816895,0.8296,0.21038663387298584,0.09999999999999998,20000,1475.2105829715729
359000,0.012263821437954903,3.02781343460083,3.0623745918273926,0.24005252122879028,0.8308,0.3846825361251831,0.09999999999999998,20000,1479.7192378044128
360000,0.016598302870988846,3.034470558166504,3.0566437244415283,0.3080116808414459,0.8320000000000001,0.3066057562828064,0.09999999999999998,20000,1484.3304030895233
