episodio,paso_global,recompensa_real,pasos,epsilon,terminated,truncated
115,24751,80.0,198,0.9108964,True,False
116,24834,0.0,83,0.9105976,True,False
117,24985,30.0,151,0.910054,True,False
118,25137,20.0,152,0.9095068,True,False
119,25291,30.0,154,0.9089524,True,False
120,25530,65.0,239,0.908092,True,False
121,25615,5.0,85,0.907786,True,False
122,25703,0.0,88,0.9074692,True,False
123,25841,45.0,138,0.9069724,True,False
124,26014,60.0,173,0.9063496,True,False
125,26107,15.0,93,0.9060148,True,False
126,26247,30.0,140,0.9055108000000001,True,False
127,26529,15.0,282,0.9044956,True,False
128,26713,55.0,184,0.9038332,True,False
129,26948,65.0,235,0.9029872,True,False
130,27098,45.0,150,0.9024472,True,False
131,27216,0.0,118,0.9020224,True,False
132,27368,30.0,152,0.9014752,True,False
133,27570,30.0,202,0.900748,True,False
134,27890,110.0,320,0.899596,True,False
135,28037,75.0,147,0.8990667999999999,True,False
136,28148,5.0,111,0.8986672,True,False
137,28357,85.0,209,0.8979148,True,False
138,28538,55.0,181,0.8972632,True,False
139,28683,30.0,145,0.8967412,True,False
140,29284,165.0,601,0.8945776,True,False
141,29481,75.0,197,0.8938684,True,False
142,29631,50.0,150,0.8933284,True,False
143,29930,60.0,299,0.892252,True,False
144,30087,15.0,157,0.8916868,True,False
145,30284,55.0,197,0.8909776,True,False
146,30387,0.0,103,0.8906068,True,False
147,30473,0.0,86,0.8902972,True,False
148,30648,105.0,175,0.8896672,True,False
149,30839,60.0,191,0.8889796,True,False
150,31134,305.0,295,0.8879176,True,False
151,31279,10.0,145,0.8873956,True,False
152,31435,35.0,156,0.886834,True,False
153,31585,0.0,150,0.886294,True,False
154,31710,40.0,125,0.885844,True,False
155,31814,35.0,104,0.8854696,True,False
156,32144,100.0,330,0.8842816,True,False
157,32228,0.0,84,0.8839792,True,False
158,32376,5.0,148,0.8834464,True,False
159,32676,125.0,300,0.8823664,True,False
160,32861,30.0,185,0.8817003999999999,True,False
161,33063,50.0,202,0.8809732,True,False
162,33153,5.0,90,0.8806492,True,False
163,33302,5.0,149,0.8801128,True,False
164,33435,55.0,133,0.879634,True,False
165,33647,60.0,212,0.8788708,True,False
166,33795,15.0,148,0.8783380000000001,True,False
167,33996,80.0,201,0.8776144,True,False
168,34312,110.0,316,0.8764768,True,False
169,34630,145.0,318,0.875332,True,False
170,34777,30.0,147,0.8748028,True,False
171,34873,5.0,96,0.8744571999999999,True,False
172,35044,105.0,171,0.8738416,True,False
173,35152,15.0,108,0.8734527999999999,True,False
174,35347,40.0,195,0.8727507999999999,True,False
175,35490,15.0,143,0.872236,True,False
176,35677,60.0,187,0.8715628,True,False
177,35853,15.0,176,0.8709292,True,False
178,36011,45.0,158,0.8703604,True,False
179,36330,65.0,319,0.869212,True,False
180,36550,5.0,220,0.86842,True,False
181,36728,30.0,178,0.8677792,True,False
182,36887,15.0,159,0.8672067999999999,True,False
183,37071,35.0,184,0.8665444,True,False
184,37352,30.0,281,0.8655328,True,False
185,37512,105.0,160,0.8649568,True,False
186,37811,105.0,299,0.8638804,True,False
187,37984,45.0,173,0.8632576000000001,True,False
188,38137,50.0,153,0.8627068,True,False
189,38316,50.0,179,0.8620624,True,False
190,38402,5.0,86,0.8617528,True,False
191,38844,125.0,442,0.8601616,True,False
192,39027,50.0,183,0.8595028,True,False
193,39287,50.0,260,0.8585668,True,False
194,39443,50.0,156,0.8580052,True,False
195,39620,5.0,177,0.857368,True,False
196,39836,30.0,216,0.8565904,True,False
197,40065,105.0,229,0.855766,True,False
198,40346,60.0,281,0.8547544,True,False
199,40513,40.0,167,0.8541532000000001,True,False
200,40653,20.0,140,0.8536492,True,False
201,40762,0.0,109,0.8532568,True,False
202,41143,140.0,381,0.8518852,True,False
203,41248,5.0,105,0.8515072,True,False
204,41328,0.0,80,0.8512192000000001,True,False
205,41478,10.0,150,0.8506792,True,False
206,41582,5.0,104,0.8503048,True,False
207,41925,60.0,343,0.84907,True,False
208,42110,90.0,185,0.8484039999999999,True,False
209,42215,5.0,105,0.848026,True,False
210,42383,5.0,168,0.8474212,True,False
211,42562,30.0,179,0.8467768,True,False
212,42754,50.0,192,0.8460856,True,False
213,42872,5.0,118,0.8456608,True,False
214,43040,130.0,168,0.845056,True,False
215,43184,30.0,144,0.8445376,True,False
216,43278,0.0,94,0.8441992,True,False
217,43428,50.0,150,0.8436592,True,False
218,43624,45.0,196,0.8429536,True,False
219,43807,60.0,183,0.8422948,True,False
220,43971,60.0,164,0.8417044,True,False
221,44354,325.0,383,0.8403256,True,False
