episodio,paso_global,recompensa_real,pasos,epsilon,terminated,truncated
345,835494,415.0,365,0.09999999999999998,True,False
346,836098,420.0,604,0.09999999999999998,True,False
347,836523,335.0,425,0.09999999999999998,True,False
348,836984,365.0,461,0.09999999999999998,True,False
349,837490,375.0,506,0.09999999999999998,True,False
350,837840,305.0,350,0.09999999999999998,True,False
351,838310,480.0,470,0.09999999999999998,True,False
352,838844,435.0,534,0.09999999999999998,True,False
353,839115,185.0,271,0.09999999999999998,True,False
354,839458,245.0,343,0.09999999999999998,True,False
355,839701,80.0,243,0.09999999999999998,True,False
356,839995,170.0,294,0.09999999999999998,True,False
357,840360,215.0,365,0.09999999999999998,True,False
358,840674,155.0,314,0.09999999999999998,True,False
359,840916,125.0,242,0.09999999999999998,True,False
360,841279,280.0,363,0.09999999999999998,True,False
361,841893,600.0,614,0.09999999999999998,True,False
362,842089,80.0,196,0.09999999999999998,True,False
363,842909,600.0,820,0.09999999999999998,True,False
364,843250,240.0,341,0.09999999999999998,True,False
365,843798,325.0,548,0.09999999999999998,True,False
366,844123,250.0,325,0.09999999999999998,True,False
367,844394,165.0,271,0.09999999999999998,True,False
368,844846,395.0,452,0.09999999999999998,True,False
369,845267,315.0,421,0.09999999999999998,True,False
370,845550,230.0,283,0.09999999999999998,True,False
371,845729,70.0,179,0.09999999999999998,True,False
372,846567,440.0,838,0.09999999999999998,True,False
373,847106,355.0,539,0.09999999999999998,True,False
374,847473,265.0,367,0.09999999999999998,True,False
375,847904,140.0,431,0.09999999999999998,True,False
376,848112,105.0,208,0.09999999999999998,True,False
377,848312,105.0,200,0.09999999999999998,True,False
378,848635,185.0,323,0.09999999999999998,True,False
379,848980,250.0,345,0.09999999999999998,True,False
380,849599,395.0,619,0.09999999999999998,True,False
381,849867,210.0,268,0.09999999999999998,True,False
382,850356,450.0,489,0.09999999999999998,True,False
383,850882,305.0,526,0.09999999999999998,True,False
384,851320,520.0,438,0.09999999999999998,True,False
385,851903,405.0,583,0.09999999999999998,True,False
386,852061,100.0,158,0.09999999999999998,True,False
387,852523,365.0,462,0.09999999999999998,True,False
388,852826,270.0,303,0.09999999999999998,True,False
389,853268,270.0,442,0.09999999999999998,True,False
390,853919,410.0,651,0.09999999999999998,True,False
391,854455,585.0,536,0.09999999999999998,True,False
392,854843,185.0,388,0.09999999999999998,True,False
393,855114,115.0,271,0.09999999999999998,True,False
394,855453,215.0,339,0.09999999999999998,True,False
395,855770,245.0,317,0.09999999999999998,True,False
396,856045,255.0,275,0.09999999999999998,True,False
397,856215,125.0,170,0.09999999999999998,True,False
398,856355,105.0,140,0.09999999999999998,True,False
399,856673,185.0,318,0.09999999999999998,True,False
400,857526,490.0,853,0.09999999999999998,True,False
401,857842,245.0,316,0.09999999999999998,True,False
402,858181,235.0,339,0.09999999999999998,True,False
403,858599,335.0,418,0.09999999999999998,True,False
404,859174,380.0,575,0.09999999999999998,True,False
405,859584,310.0,410,0.09999999999999998,True,False
406,859785,95.0,201,0.09999999999999998,True,False
407,859992,125.0,207,0.09999999999999998,True,False
408,860191,105.0,199,0.09999999999999998,True,False
409,860590,285.0,399,0.09999999999999998,True,False
410,860887,240.0,297,0.09999999999999998,True,False
411,861210,230.0,323,0.09999999999999998,True,False
412,861511,185.0,301,0.09999999999999998,True,False
413,861860,245.0,349,0.09999999999999998,True,False
414,862278,285.0,418,0.09999999999999998,True,False
415,862557,260.0,279,0.09999999999999998,True,False
416,863040,430.0,483,0.09999999999999998,True,False
417,863488,335.0,448,0.09999999999999998,True,False
418,863780,270.0,292,0.09999999999999998,True,False
419,864051,190.0,271,0.09999999999999998,True,False
420,864200,65.0,149,0.09999999999999998,True,False
421,865023,575.0,823,0.09999999999999998,True,False
422,865347,455.0,324,0.09999999999999998,True,False
423,865610,145.0,263,0.09999999999999998,True,False
424,866135,385.0,525,0.09999999999999998,True,False
425,866678,420.0,543,0.09999999999999998,True,False
426,867432,460.0,754,0.09999999999999998,True,False
427,867629,110.0,197,0.09999999999999998,True,False
428,867924,235.0,295,0.09999999999999998,True,False
429,868206,180.0,282,0.09999999999999998,True,False
430,868595,330.0,389,0.09999999999999998,True,False
431,869055,305.0,460,0.09999999999999998,True,False
432,869264,155.0,209,0.09999999999999998,True,False
433,869477,65.0,213,0.09999999999999998,True,False
434,869980,320.0,503,0.09999999999999998,True,False
435,870502,355.0,522,0.09999999999999998,True,False
436,870843,265.0,341,0.09999999999999998,True,False
437,871012,80.0,169,0.09999999999999998,True,False
438,871379,260.0,367,0.09999999999999998,True,False
439,871921,385.0,542,0.09999999999999998,True,False
440,872337,155.0,416,0.09999999999999998,True,False
441,872988,515.0,651,0.09999999999999998,True,False
442,873451,540.0,463,0.09999999999999998,True,False
443,873919,330.0,468,0.09999999999999998,True,False
444,874221,175.0,302,0.09999999999999998,True,False
445,874520,260.0,299,0.09999999999999998,True,False
446,874679,80.0,159,0.09999999999999998,True,False
447,874957,175.0,278,0.09999999999999998,True,False
448,875672,580.0,715,0.09999999999999998,True,False
449,876223,280.0,551,0.09999999999999998,True,False
450,876782,580.0,559,0.09999999999999998,True,False
451,877190,380.0,408,0.09999999999999998,True,False
452,877516,430.0,326,0.09999999999999998,True,False
453,877933,285.0,417,0.09999999999999998,True,False
454,878388,310.0,455,0.09999999999999998,True,False
455,878669,205.0,281,0.09999999999999998,True,False
456,879332,805.0,663,0.09999999999999998,True,False
457,879449,50.0,117,0.09999999999999998,True,False
458,879804,355.0,355,0.09999999999999998,True,False
459,880073,260.0,269,0.09999999999999998,True,False
460,880261,150.0,188,0.09999999999999998,True,False
461,880564,285.0,303,0.09999999999999998,True,False
462,881018,330.0,454,0.09999999999999998,True,False
463,881107,5.0,89,0.09999999999999998,True,False
464,881307,125.0,200,0.09999999999999998,True,False
465,881491,50.0,184,0.09999999999999998,True,False
466,881868,275.0,377,0.09999999999999998,True,False
467,882220,275.0,352,0.09999999999999998,True,False
468,882694,255.0,474,0.09999999999999998,True,False
469,883000,185.0,306,0.09999999999999998,True,False
470,883323,225.0,323,0.09999999999999998,True,False
471,883528,80.0,205,0.09999999999999998,True,False
472,883931,460.0,403,0.09999999999999998,True,False
473,884279,275.0,348,0.09999999999999998,True,False
474,884905,430.0,626,0.09999999999999998,True,False
475,884999,15.0,94,0.09999999999999998,True,False
476,885456,385.0,457,0.09999999999999998,True,False
477,885746,280.0,290,0.09999999999999998,True,False
478,886049,235.0,303,0.09999999999999998,True,False
479,886545,590.0,496,0.09999999999999998,True,False
480,886881,255.0,336,0.09999999999999998,True,False
481,887332,310.0,451,0.09999999999999998,True,False
482,887601,185.0,269,0.09999999999999998,True,False
483,887790,125.0,189,0.09999999999999998,True,False
484,887916,50.0,126,0.09999999999999998,True,False
485,888205,230.0,289,0.09999999999999998,True,False
486,888740,580.0,535,0.09999999999999998,True,False
487,889107,230.0,367,0.09999999999999998,True,False
488,889765,480.0,658,0.09999999999999998,True,False
489,890075,235.0,310,0.09999999999999998,True,False
490,890489,490.0,414,0.09999999999999998,True,False
491,891009,405.0,520,0.09999999999999998,True,False
492,891365,170.0,356,0.09999999999999998,True,False
493,891630,230.0,265,0.09999999999999998,True,False
494,892071,290.0,441,0.09999999999999998,True,False
495,892422,235.0,351,0.09999999999999998,True,False
496,892631,125.0,209,0.09999999999999998,True,False
497,893031,495.0,400,0.09999999999999998,True,False
498,893391,230.0,360,0.09999999999999998,True,False
499,893707,280.0,316,0.09999999999999998,True,False
500,894039,300.0,332,0.09999999999999998,True,False
501,894366,275.0,327,0.09999999999999998,True,False
502,894711,245.0,345,0.09999999999999998,True,False
503,895001,230.0,290,0.09999999999999998,True,False
504,895404,335.0,403,0.09999999999999998,True,False
505,895896,495.0,492,0.09999999999999998,True,False
506,896193,185.0,297,0.09999999999999998,True,False
507,896718,600.0,525,0.09999999999999998,True,False
508,896803,15.0,85,0.09999999999999998,True,False
509,897112,275.0,309,0.09999999999999998,True,False
510,897608,375.0,496,0.09999999999999998,True,False
511,898224,385.0,616,0.09999999999999998,True,False
512,898618,355.0,394,0.09999999999999998,True,False
513,898965,275.0,347,0.09999999999999998,True,False
514,899739,575.0,774,0.09999999999999998,True,False
515,900343,610.0,604,0.09999999999999998,True,False
516,900624,260.0,281,0.09999999999999998,True,False
517,901198,620.0,574,0.09999999999999998,True,False
518,901469,255.0,271,0.09999999999999998,True,False
519,901914,525.0,445,0.09999999999999998,True,False
520,902314,340.0,400,0.09999999999999998,True,False
521,902723,300.0,409,0.09999999999999998,True,False
522,903165,410.0,442,0.09999999999999998,True,False
523,903502,295.0,337,0.09999999999999998,True,False
524,903884,260.0,382,0.09999999999999998,True,False
525,904394,425.0,510,0.09999999999999998,True,False
526,904699,260.0,305,0.09999999999999998,True,False
527,905139,345.0,440,0.09999999999999998,True,False
528,905417,200.0,278,0.09999999999999998,True,False
529,905914,340.0,497,0.09999999999999998,True,False
530,906300,250.0,386,0.09999999999999998,True,False
531,906607,160.0,307,0.09999999999999998,True,False
532,907133,375.0,526,0.09999999999999998,True,False
533,907743,380.0,610,0.09999999999999998,True,False
534,907905,90.0,162,0.09999999999999998,True,False
535,908220,260.0,315,0.09999999999999998,True,False
536,908520,270.0,300,0.09999999999999998,True,False
537,908821,240.0,301,0.09999999999999998,True,False
538,909252,300.0,431,0.09999999999999998,True,False
539,910041,460.0,789,0.09999999999999998,True,False
540,910399,210.0,358,0.09999999999999998,True,False
541,910872,345.0,473,0.09999999999999998,True,False
542,911347,405.0,475,0.09999999999999998,True,False
543,911691,250.0,344,0.09999999999999998,True,False
544,912093,335.0,402,0.09999999999999998,True,False
545,912450,275.0,357,0.09999999999999998,True,False
546,912762,235.0,312,0.09999999999999998,True,False
547,913202,300.0,440,0.09999999999999998,True,False
548,913465,205.0,263,0.09999999999999998,True,False
549,913847,495.0,382,0.09999999999999998,True,False
550,914296,300.0,449,0.09999999999999998,True,False
551,914826,460.0,530,0.09999999999999998,True,False
552,915159,240.0,333,0.09999999999999998,True,False
553,915468,230.0,309,0.09999999999999998,True,False
554,915670,90.0,202,0.09999999999999998,True,False
555,915852,125.0,182,0.09999999999999998,True,False
556,916352,345.0,500,0.09999999999999998,True,False
557,916522,100.0,170,0.09999999999999998,True,False
558,916829,245.0,307,0.09999999999999998,True,False
559,916967,80.0,138,0.09999999999999998,True,False
560,917279,255.0,312,0.09999999999999998,True,False
561,917647,275.0,368,0.09999999999999998,True,False
562,917813,65.0,166,0.09999999999999998,True,False
563,918088,185.0,275,0.09999999999999998,True,False
564,918564,350.0,476,0.09999999999999998,True,False
565,918889,460.0,325,0.09999999999999998,True,False
566,919168,175.0,279,0.09999999999999998,True,False
567,919442,185.0,274,0.09999999999999998,True,False
568,919585,75.0,143,0.09999999999999998,True,False
569,919900,200.0,315,0.09999999999999998,True,False
570,920259,235.0,359,0.09999999999999998,True,False
571,920565,240.0,306,0.09999999999999998,True,False
572,920733,135.0,168,0.09999999999999998,True,False
573,921049,210.0,316,0.09999999999999998,True,False
574,921226,10.0,177,0.09999999999999998,True,False
575,921719,390.0,493,0.09999999999999998,True,False
576,922033,180.0,314,0.09999999999999998,True,False
