episodio,paso_global,recompensa_real,pasos,epsilon,terminated,truncated
3773,878602,220.0,422,0.09999999999999998,True,False
3774,878884,195.0,282,0.09999999999999998,True,False
3775,879164,160.0,280,0.09999999999999998,True,False
3776,879374,155.0,210,0.09999999999999998,True,False
3777,879763,205.0,389,0.09999999999999998,True,False
3778,879904,95.0,141,0.09999999999999998,True,False
3779,880048,85.0,144,0.09999999999999998,True,False
3780,880238,110.0,190,0.09999999999999998,True,False
3781,880396,110.0,158,0.09999999999999998,True,False
3782,880544,85.0,148,0.09999999999999998,True,False
3783,880943,210.0,399,0.09999999999999998,True,False
3784,881107,125.0,164,0.09999999999999998,True,False
3785,881286,130.0,179,0.09999999999999998,True,False
3786,881429,85.0,143,0.09999999999999998,True,False
3787,881866,225.0,437,0.09999999999999998,True,False
3788,881950,0.0,84,0.09999999999999998,True,False
3789,882529,160.0,579,0.09999999999999998,True,False
3790,883038,485.0,509,0.09999999999999998,True,False
3791,883194,130.0,156,0.09999999999999998,True,False
3792,883493,160.0,299,0.09999999999999998,True,False
3793,883770,220.0,277,0.09999999999999998,True,False
3794,883928,65.0,158,0.09999999999999998,True,False
3795,884314,310.0,386,0.09999999999999998,True,False
3796,884723,160.0,409,0.09999999999999998,True,False
3797,884926,115.0,203,0.09999999999999998,True,False
3798,885359,340.0,433,0.09999999999999998,True,False
3799,885531,40.0,172,0.09999999999999998,True,False
3800,885815,95.0,284,0.09999999999999998,True,False
3801,885963,45.0,148,0.09999999999999998,True,False
3802,886164,60.0,201,0.09999999999999998,True,False
3803,886319,55.0,155,0.09999999999999998,True,False
3804,886480,100.0,161,0.09999999999999998,True,False
3805,886638,65.0,158,0.09999999999999998,True,False
3806,886835,135.0,197,0.09999999999999998,True,False
3807,887021,130.0,186,0.09999999999999998,True,False
3808,887173,85.0,152,0.09999999999999998,True,False
3809,887463,180.0,290,0.09999999999999998,True,False
3810,887628,130.0,165,0.09999999999999998,True,False
3811,887783,110.0,155,0.09999999999999998,True,False
3812,888249,270.0,466,0.09999999999999998,True,False
3813,888412,85.0,163,0.09999999999999998,True,False
3814,888601,110.0,189,0.09999999999999998,True,False
3815,888897,170.0,296,0.09999999999999998,True,False
3816,889435,515.0,538,0.09999999999999998,True,False
3817,889618,105.0,183,0.09999999999999998,True,False
3818,889788,130.0,170,0.09999999999999998,True,False
3819,889950,130.0,162,0.09999999999999998,True,False
3820,890270,235.0,320,0.09999999999999998,True,False
3821,890454,90.0,184,0.09999999999999998,True,False
3822,890849,305.0,395,0.09999999999999998,True,False
3823,891006,105.0,157,0.09999999999999998,True,False
3824,891302,135.0,296,0.09999999999999998,True,False
3825,891463,110.0,161,0.09999999999999998,True,False
3826,891623,85.0,160,0.09999999999999998,True,False
