episodio,paso_global,recompensa_real,pasos,epsilon,terminated,truncated
205,42231,30.0,166,0.8479684000000001,True,False
206,42368,0.0,137,0.8474752,True,False
207,42603,55.0,235,0.8466292,True,False
208,42799,50.0,196,0.8459236,True,False
209,43122,120.0,323,0.8447608,True,False
210,43332,75.0,210,0.8440048,True,False
211,43505,15.0,173,0.843382,True,False
212,43658,55.0,153,0.8428312,True,False
213,43826,45.0,168,0.8422264,True,False
214,43973,15.0,147,0.8416972,True,False
215,44250,50.0,277,0.8407,True,False
216,44402,30.0,152,0.8401528,True,False
217,44546,5.0,144,0.8396344,True,False
218,44695,10.0,149,0.839098,True,False
219,44874,0.0,179,0.8384536,True,False
220,45232,75.0,358,0.8371648,True,False
221,45315,0.0,83,0.836866,True,False
222,45471,30.0,156,0.8363044,True,False
223,45683,30.0,212,0.8355412,True,False
224,45839,60.0,156,0.8349796,True,False
225,46039,75.0,200,0.8342596,True,False
226,46404,135.0,365,0.8329456,True,False
227,46562,50.0,158,0.8323768,True,False
228,46706,15.0,144,0.8318584,True,False
229,46872,60.0,166,0.8312608,True,False
230,47170,280.0,298,0.830188,True,False
231,47270,0.0,100,0.829828,True,False
232,47429,55.0,159,0.8292556,True,False
233,47599,0.0,170,0.8286435999999999,True,False
234,47796,100.0,197,0.8279344,True,False
235,47963,15.0,167,0.8273332,True,False
236,48150,70.0,187,0.82666,True,False
237,48273,5.0,123,0.8262172,True,False
238,48723,335.0,450,0.8245971999999999,True,False
239,48873,40.0,150,0.8240571999999999,True,False
240,49043,50.0,170,0.8234452,True,False
241,49204,35.0,161,0.8228656,True,False
242,49430,80.0,226,0.822052,True,False
243,49615,5.0,185,0.821386,True,False
244,49761,30.0,146,0.8208603999999999,True,False
245,49901,0.0,140,0.8203564,True,False
246,50046,5.0,145,0.8198344,True,False
247,50249,105.0,203,0.8191036,True,False
248,50493,80.0,244,0.8182252,True,False
249,50690,30.0,197,0.817516,True,False
250,50840,50.0,150,0.8169759999999999,True,False
251,51252,140.0,412,0.8154928,True,False
252,51407,0.0,155,0.8149348,True,False
253,51566,5.0,159,0.8143624,True,False
254,51965,180.0,399,0.812926,True,False
255,52146,10.0,181,0.8122744,True,False
256,52523,165.0,377,0.8109172,True,False
257,52800,135.0,277,0.80992,True,False
258,52974,30.0,174,0.8092936,True,False
259,53178,40.0,204,0.8085591999999999,True,False
260,53350,40.0,172,0.80794,True,False
261,53536,35.0,186,0.8072703999999999,True,False
262,53727,35.0,191,0.8065828,True,False
263,53866,50.0,139,0.8060824,True,False
264,54025,45.0,159,0.80551,True,False
265,54342,60.0,317,0.8043688,True,False
266,54496,35.0,154,0.8038144,True,False
267,54929,135.0,433,0.8022556000000001,True,False
268,55022,15.0,93,0.8019208,True,False
269,55254,20.0,232,0.8010856,True,False
270,55431,50.0,177,0.8004484000000001,True,False
271,55582,5.0,151,0.7999048,True,False
272,55691,0.0,109,0.7995124,True,False
273,55993,105.0,302,0.7984252000000001,True,False
274,56136,30.0,143,0.7979104,True,False
275,56316,50.0,180,0.7972624,True,False
276,56464,15.0,148,0.7967295999999999,True,False
277,56731,130.0,267,0.7957684,True,False
278,56887,50.0,156,0.7952068,True,False
279,57037,75.0,150,0.7946668,True,False
280,57315,70.0,278,0.793666,True,False
281,57486,20.0,171,0.7930504,True,False
282,57775,105.0,289,0.79201,True,False
283,57941,70.0,166,0.7914124,True,False
284,58613,285.0,672,0.7889932,True,False
285,59040,135.0,427,0.7874559999999999,True,False
286,59225,35.0,185,0.78679,True,False
287,59387,70.0,162,0.7862068,True,False
288,59471,5.0,84,0.7859044,True,False
289,59687,105.0,216,0.7851268,True,False
290,59849,35.0,162,0.7845436,True,False
291,60001,20.0,152,0.7839964,True,False
292,60201,30.0,200,0.7832764,True,False
293,60337,55.0,136,0.7827868,True,False
294,60524,20.0,187,0.7821136,True,False
295,60672,25.0,148,0.7815808,True,False
296,61151,230.0,479,0.7798564,True,False
297,61325,30.0,174,0.77923,True,False
298,61435,0.0,110,0.778834,True,False
299,61527,0.0,92,0.7785028,True,False
300,61713,90.0,186,0.7778332,True,False
301,61802,5.0,89,0.7775128,True,False
302,61982,95.0,180,0.7768648,True,False
303,62733,335.0,751,0.7741612,True,False
304,62909,50.0,176,0.7735276,True,False
305,63028,10.0,119,0.7730992,True,False
306,63201,30.0,173,0.7724764,True,False
307,63388,45.0,187,0.7718032,True,False
308,63907,430.0,519,0.7699347999999999,True,False
309,64060,15.0,153,0.769384,True,False
310,64221,70.0,161,0.7688044,True,False
311,64365,5.0,144,0.768286,True,False
312,64527,5.0,162,0.7677028,True,False
313,64683,30.0,156,0.7671412,True,False
314,65228,505.0,545,0.7651792,True,False
315,65383,15.0,155,0.7646212,True,False
316,65496,5.0,113,0.7642144,True,False
317,65603,0.0,107,0.7638292,True,False
318,65806,15.0,203,0.7630984,True,False
319,65997,50.0,191,0.7624108,True,False
320,66174,35.0,177,0.7617735999999999,True,False
321,66349,65.0,175,0.7611436,True,False
322,66518,30.0,169,0.7605352000000001,True,False
323,66894,135.0,376,0.7591816,True,False
324,67118,60.0,224,0.7583752,True,False
325,67264,20.0,146,0.7578496,True,False
326,67362,0.0,98,0.7574968,True,False
327,67512,15.0,150,0.7569568,True,False
328,67658,20.0,146,0.7564312,True,False
329,67835,40.0,177,0.755794,True,False
330,68164,200.0,329,0.7546096,True,False
331,68360,60.0,196,0.753904,True,False
332,68520,0.0,160,0.753328,True,False
333,68682,50.0,162,0.7527448,True,False
334,68945,80.0,263,0.751798,True,False
335,69170,55.0,225,0.750988,True,False
336,69367,5.0,197,0.7502788,True,False
337,69469,0.0,102,0.7499115999999999,True,False
338,69617,30.0,148,0.7493788,True,False
339,69739,35.0,122,0.7489395999999999,True,False
340,69908,30.0,169,0.7483312,True,False
341,70067,35.0,159,0.7477588,True,False
342,70172,5.0,105,0.7473808,True,False
343,70533,140.0,361,0.7460812,True,False
344,71192,370.0,659,0.7437088,True,False
345,71376,55.0,184,0.7430464,True,False
346,71531,40.0,155,0.7424884,True,False
347,72062,115.0,531,0.7405767999999999,True,False
348,72329,25.0,267,0.7396156,True,False
349,73531,455.0,1202,0.7352884,True,False
