episodio,paso_global,recompensa_real,pasos,epsilon,terminated,truncated
508,103335,75.0,183,0.6279939999999999,True,False
509,103563,85.0,228,0.6271732,True,False
510,103841,110.0,278,0.6261724,True,False
511,103988,30.0,147,0.6256432000000001,True,False
512,104104,5.0,116,0.6252256,True,False
513,104256,50.0,152,0.6246784,True,False
514,104458,30.0,202,0.6239512,True,False
515,104545,0.0,87,0.6236379999999999,True,False
516,104669,20.0,124,0.6231916,True,False
517,104818,40.0,149,0.6226552000000001,True,False
518,104995,5.0,177,0.622018,True,False
519,105186,30.0,191,0.6213304,True,False
520,105551,50.0,365,0.6200163999999999,True,False
521,105679,5.0,128,0.6195556,True,False
522,105867,35.0,188,0.6188788000000001,True,False
523,106015,25.0,148,0.6183460000000001,True,False
524,106149,15.0,134,0.6178636,True,False
525,106316,75.0,167,0.6172624,True,False
526,106459,15.0,143,0.6167476000000001,True,False
527,106651,30.0,192,0.6160564,True,False
528,106911,65.0,260,0.6151203999999999,True,False
529,107109,75.0,198,0.6144076,True,False
530,107254,5.0,145,0.6138855999999999,True,False
531,107380,5.0,126,0.613432,True,False
532,107582,75.0,202,0.6127047999999999,True,False
533,108215,150.0,633,0.6104259999999999,True,False
534,108335,0.0,120,0.6099939999999999,True,False
535,108522,20.0,187,0.6093208,True,False
536,108719,30.0,197,0.6086116,True,False
537,108837,15.0,118,0.6081867999999999,True,False
538,109028,65.0,191,0.6074992,True,False
539,109319,105.0,291,0.6064516,True,False
540,109496,50.0,177,0.6058144000000001,True,False
541,109789,105.0,293,0.6047596,True,False
542,109965,10.0,176,0.6041259999999999,True,False
543,110122,25.0,157,0.6035608,True,False
544,110283,30.0,161,0.6029812,True,False
545,110444,15.0,161,0.6024016,True,False
546,110597,20.0,153,0.6018508,True,False
547,110794,55.0,197,0.6011416,True,False
548,111071,105.0,277,0.6001444,True,False
549,111260,30.0,189,0.599464,True,False
550,111445,55.0,185,0.5987979999999999,True,False
551,111601,120.0,156,0.5982364,True,False
552,111805,40.0,204,0.597502,True,False
553,111978,80.0,173,0.5968792,True,False
554,112142,35.0,164,0.5962888,True,False
555,112330,75.0,188,0.595612,True,False
556,112531,60.0,201,0.5948884,True,False
557,112619,0.0,88,0.5945716,True,False
558,112973,45.0,354,0.5932972,True,False
559,113071,0.0,98,0.5929443999999999,True,False
560,113195,15.0,124,0.592498,True,False
561,113629,425.0,434,0.5909356,True,False
562,114257,410.0,628,0.5886747999999999,True,False
563,114626,180.0,369,0.5873463999999999,True,False
564,114732,5.0,106,0.5869648000000001,True,False
565,114897,45.0,165,0.5863708,True,False
566,115045,35.0,148,0.5858380000000001,True,False
567,115193,10.0,148,0.5853052,True,False
568,115390,55.0,197,0.5845959999999999,True,False
569,115515,0.0,125,0.5841459999999999,True,False
570,115718,75.0,203,0.5834151999999999,True,False
571,115924,30.0,206,0.5826736,True,False
572,116084,15.0,160,0.5820976,True,False
573,116374,165.0,290,0.5810536,True,False
574,116553,80.0,179,0.5804092,True,False
575,116653,10.0,100,0.5800491999999999,True,False
576,116812,15.0,159,0.5794768,True,False
577,116926,0.0,114,0.5790664,True,False
578,117200,100.0,274,0.5780799999999999,True,False
579,117384,75.0,184,0.5774176,True,False
580,117628,20.0,244,0.5765392,True,False
581,117725,15.0,97,0.57619,True,False
582,117879,35.0,154,0.5756356,True,False
583,118063,35.0,184,0.5749732,True,False
584,118251,30.0,188,0.5742963999999999,True,False
585,118537,170.0,286,0.5732668,True,False
586,118723,30.0,186,0.5725972,True,False
587,118872,35.0,149,0.5720608,True,False
588,119084,50.0,212,0.5712976000000001,True,False
589,119198,5.0,114,0.5708872,True,False
590,119343,10.0,145,0.5703651999999999,True,False
591,119632,125.0,289,0.5693248,True,False
592,119797,40.0,165,0.5687308,True,False
593,119952,55.0,155,0.5681727999999999,True,False
594,120080,0.0,128,0.567712,True,False
595,120250,55.0,170,0.5670999999999999,True,False
596,120549,105.0,299,0.5660236,True,False
597,120710,55.0,161,0.5654440000000001,True,False
598,120873,15.0,163,0.5648572000000001,True,False
599,120989,5.0,116,0.5644396,True,False
600,121405,165.0,416,0.562942,True,False
601,121554,60.0,149,0.5624056,True,False
602,121707,55.0,153,0.5618548,True,False
603,121852,45.0,145,0.5613328,True,False
604,122008,45.0,156,0.5607712,True,False
605,122160,60.0,152,0.560224,True,False
606,122520,255.0,360,0.558928,True,False
607,122712,75.0,192,0.5582368,True,False
608,122872,35.0,160,0.5576608000000001,True,False
609,123196,170.0,324,0.5564944000000001,True,False
610,123335,15.0,139,0.555994,True,False
611,123617,130.0,282,0.5549788,True,False
612,123797,40.0,180,0.5543308,True,False
613,123972,55.0,175,0.5537008,True,False
614,124116,35.0,144,0.5531824,True,False
615,124271,20.0,155,0.5526244,True,False
616,124666,195.0,395,0.5512024,True,False
617,125107,165.0,441,0.5496148000000001,True,False
618,125216,15.0,109,0.5492224,True,False
619,125375,40.0,159,0.5486500000000001,True,False
620,125569,105.0,194,0.5479516,True,False
621,125652,0.0,83,0.5476527999999999,True,False
622,125788,65.0,136,0.5471632,True,False
623,125961,60.0,173,0.5465404,True,False
624,126160,70.0,199,0.5458240000000001,True,False
625,126589,155.0,429,0.5442796,True,False
626,126743,50.0,154,0.5437252,True,False
627,126957,55.0,214,0.5429548,True,False
628,127164,80.0,207,0.5422096000000001,True,False
629,127327,35.0,163,0.5416228000000001,True,False
630,127414,5.0,87,0.5413096,True,False
631,127573,35.0,159,0.5407372,True,False
632,127792,155.0,219,0.5399488,True,False
633,127930,15.0,138,0.539452,True,False
634,128049,10.0,119,0.5390235999999999,True,False
635,128203,65.0,154,0.5384692,True,False
636,128606,140.0,403,0.5370184,True,False
637,128799,80.0,193,0.5363236,True,False
638,128887,0.0,88,0.5360068,True,False
639,129093,75.0,206,0.5352652,True,False
640,129264,20.0,171,0.5346496000000001,True,False
641,129347,0.0,83,0.5343508,True,False
642,129444,0.0,97,0.5340016,True,False
643,129826,190.0,382,0.5326264,True,False
644,129991,85.0,165,0.5320324000000001,True,False
645,130372,180.0,381,0.5306608,True,False
646,130864,345.0,492,0.5288896,True,False
647,131016,75.0,152,0.5283424,True,False
648,131162,30.0,146,0.5278168,True,False
649,131243,5.0,81,0.5275251999999999,True,False
650,131493,80.0,250,0.5266252,True,False
651,131616,10.0,123,0.5261823999999999,True,False
652,131913,115.0,297,0.5251132000000001,True,False
653,132186,80.0,273,0.5241304,True,False
654,132280,5.0,94,0.523792,True,False
655,132374,0.0,94,0.5234536000000001,True,False
656,132598,65.0,224,0.5226472,True,False
657,132744,25.0,146,0.5221216,True,False
658,132887,45.0,143,0.5216068,True,False
659,133026,5.0,139,0.5211064,True,False
660,133246,80.0,220,0.5203144,True,False
661,133394,25.0,148,0.5197816,True,False
662,133513,20.0,119,0.5193532000000001,True,False
663,134146,335.0,633,0.5170744,True,False
664,134331,50.0,185,0.5164084,True,False
665,134714,90.0,383,0.5150296,True,False
666,134898,45.0,184,0.5143672,True,False
667,134984,0.0,86,0.5140576,True,False
668,135188,80.0,204,0.5133232,True,False
669,135275,5.0,87,0.51301,True,False
670,135419,20.0,144,0.5124915999999999,True,False
671,135755,115.0,336,0.511282,True,False
672,135905,20.0,150,0.510742,True,False
673,136296,150.0,391,0.5093344,True,False
674,136492,90.0,196,0.5086288,True,False
675,136641,60.0,149,0.5080924,True,False
676,136798,50.0,157,0.5075272,True,False
677,136976,50.0,178,0.5068864,True,False
678,137160,35.0,184,0.506224,True,False
679,137354,55.0,194,0.5055255999999999,True,False
680,137596,100.0,242,0.5046544,True,False
681,137776,75.0,180,0.5040064,True,False
682,137973,50.0,197,0.5032972,True,False
683,138524,285.0,551,0.5013136,True,False
684,138612,30.0,88,0.5009968,True,False
685,138817,60.0,205,0.5002588,True,False
686,139002,95.0,185,0.49959280000000006,True,False
687,139172,50.0,170,0.4989808,True,False
688,139598,345.0,426,0.4974472,True,False
689,139757,105.0,159,0.49687480000000006,True,False
690,139972,55.0,215,0.4961007999999999,True,False
691,140096,30.0,124,0.49565439999999994,True,False
692,140291,80.0,195,0.49495239999999996,True,False
693,140475,75.0,184,0.49429,True,False
694,140659,75.0,184,0.49362759999999994,True,False
695,140844,75.0,185,0.4929616,True,False
