episodio,paso_global,recompensa_real,pasos,epsilon,terminated,truncated
0,1000180,65.0,180,0.09999999999999998,True,False
1,1000518,235.0,338,0.09999999999999998,True,False
2,1000948,385.0,430,0.09999999999999998,True,False
3,1001375,345.0,427,0.09999999999999998,True,False
4,1001695,270.0,320,0.09999999999999998,True,False
5,1002030,275.0,335,0.09999999999999998,True,False
6,1002704,555.0,674,0.09999999999999998,True,False
7,1003026,275.0,322,0.09999999999999998,True,False
8,1003204,125.0,178,0.09999999999999998,True,False
9,1003568,205.0,364,0.09999999999999998,True,False
10,1004117,330.0,549,0.09999999999999998,True,False
11,1004450,230.0,333,0.09999999999999998,True,False
12,1004598,75.0,148,0.09999999999999998,True,False
13,1005276,485.0,678,0.09999999999999998,True,False
14,1005547,230.0,271,0.09999999999999998,True,False
15,1005908,280.0,361,0.09999999999999998,True,False
16,1006411,340.0,503,0.09999999999999998,True,False
17,1006834,200.0,423,0.09999999999999998,True,False
18,1007605,515.0,771,0.09999999999999998,True,False
19,1007919,185.0,314,0.09999999999999998,True,False
20,1008325,230.0,406,0.09999999999999998,True,False
21,1008618,285.0,293,0.09999999999999998,True,False
22,1008809,155.0,191,0.09999999999999998,True,False
23,1009224,315.0,415,0.09999999999999998,True,False
24,1009536,245.0,312,0.09999999999999998,True,False
25,1010014,345.0,478,0.09999999999999998,True,False
26,1010184,100.0,170,0.09999999999999998,True,False
27,1010535,265.0,351,0.09999999999999998,True,False
28,1011034,410.0,499,0.09999999999999998,True,False
29,1011457,585.0,423,0.09999999999999998,True,False
30,1011973,320.0,516,0.09999999999999998,True,False
31,1012578,640.0,605,0.09999999999999998,True,False
32,1012788,125.0,210,0.09999999999999998,True,False
33,1013090,155.0,302,0.09999999999999998,True,False
34,1013248,125.0,158,0.09999999999999998,True,False
35,1013651,325.0,403,0.09999999999999998,True,False
36,1014000,240.0,349,0.09999999999999998,True,False
37,1014367,240.0,367,0.09999999999999998,True,False
38,1014672,245.0,305,0.09999999999999998,True,False
39,1015393,355.0,721,0.09999999999999998,True,False
40,1016154,490.0,761,0.09999999999999998,True,False
41,1016349,125.0,195,0.09999999999999998,True,False
42,1016700,435.0,351,0.09999999999999998,True,False
43,1017055,235.0,355,0.09999999999999998,True,False
44,1017351,175.0,296,0.09999999999999998,True,False
45,1017612,210.0,261,0.09999999999999998,True,False
46,1017815,155.0,203,0.09999999999999998,True,False
47,1018157,255.0,342,0.09999999999999998,True,False
48,1018459,245.0,302,0.09999999999999998,True,False
49,1018787,260.0,328,0.09999999999999998,True,False
50,1019158,285.0,371,0.09999999999999998,True,False
51,1020116,730.0,958,0.09999999999999998,True,False
52,1020295,120.0,179,0.09999999999999998,True,False
53,1020596,215.0,301,0.09999999999999998,True,False
54,1021041,345.0,445,0.09999999999999998,True,False
55,1021235,120.0,194,0.09999999999999998,True,False
56,1021694,355.0,459,0.09999999999999998,True,False
57,1022096,225.0,402,0.09999999999999998,True,False
58,1022418,210.0,322,0.09999999999999998,True,False
59,1022807,245.0,389,0.09999999999999998,True,False
60,1023271,380.0,464,0.09999999999999998,True,False
61,1023564,145.0,293,0.09999999999999998,True,False
62,1023761,155.0,197,0.09999999999999998,True,False
63,1024060,200.0,299,0.09999999999999998,True,False
64,1024414,275.0,354,0.09999999999999998,True,False
65,1024758,295.0,344,0.09999999999999998,True,False
66,1025184,250.0,426,0.09999999999999998,True,False
67,1025465,255.0,281,0.09999999999999998,True,False
68,1025988,365.0,523,0.09999999999999998,True,False
69,1026795,540.0,807,0.09999999999999998,True,False
70,1027536,470.0,741,0.09999999999999998,True,False
71,1027835,220.0,299,0.09999999999999998,True,False
72,1027996,105.0,161,0.09999999999999998,True,False
73,1028390,310.0,394,0.09999999999999998,True,False
74,1028957,390.0,567,0.09999999999999998,True,False
75,1029440,355.0,483,0.09999999999999998,True,False
76,1029596,80.0,156,0.09999999999999998,True,False
77,1029737,75.0,141,0.09999999999999998,True,False
78,1029916,125.0,179,0.09999999999999998,True,False
79,1030464,375.0,548,0.09999999999999998,True,False
80,1030954,350.0,490,0.09999999999999998,True,False
81,1031269,270.0,315,0.09999999999999998,True,False
82,1032002,420.0,733,0.09999999999999998,True,False
83,1032255,185.0,253,0.09999999999999998,True,False
84,1032582,250.0,327,0.09999999999999998,True,False
85,1033034,380.0,452,0.09999999999999998,True,False
86,1033299,180.0,265,0.09999999999999998,True,False
87,1033570,210.0,271,0.09999999999999998,True,False
88,1033886,180.0,316,0.09999999999999998,True,False
89,1034194,215.0,308,0.09999999999999998,True,False
90,1034697,335.0,503,0.09999999999999998,True,False
91,1035063,190.0,366,0.09999999999999998,True,False
92,1035672,610.0,609,0.09999999999999998,True,False
93,1036010,235.0,338,0.09999999999999998,True,False
94,1036387,280.0,377,0.09999999999999998,True,False
95,1036711,250.0,324,0.09999999999999998,True,False
96,1037009,230.0,298,0.09999999999999998,True,False
97,1037341,270.0,332,0.09999999999999998,True,False
98,1037670,280.0,329,0.09999999999999998,True,False
99,1038100,400.0,430,0.09999999999999998,True,False
100,1038502,305.0,402,0.09999999999999998,True,False
101,1039210,490.0,708,0.09999999999999998,True,False
102,1039629,270.0,419,0.09999999999999998,True,False
103,1040333,375.0,704,0.09999999999999998,True,False
104,1040887,370.0,554,0.09999999999999998,True,False
105,1041165,200.0,278,0.09999999999999998,True,False
106,1041489,260.0,324,0.09999999999999998,True,False
107,1042030,340.0,541,0.09999999999999998,True,False
108,1042392,230.0,362,0.09999999999999998,True,False
109,1042831,280.0,439,0.09999999999999998,True,False
110,1043023,90.0,192,0.09999999999999998,True,False
111,1043350,255.0,327,0.09999999999999998,True,False
112,1043741,295.0,391,0.09999999999999998,True,False
113,1044046,200.0,305,0.09999999999999998,True,False
114,1044378,270.0,332,0.09999999999999998,True,False
115,1044768,290.0,390,0.09999999999999998,True,False
116,1045051,130.0,283,0.09999999999999998,True,False
117,1045494,315.0,443,0.09999999999999998,True,False
118,1045848,260.0,354,0.09999999999999998,True,False
119,1046619,475.0,771,0.09999999999999998,True,False
120,1046965,275.0,346,0.09999999999999998,True,False
121,1047170,105.0,205,0.09999999999999998,True,False
122,1047536,245.0,366,0.09999999999999998,True,False
123,1047840,200.0,304,0.09999999999999998,True,False
124,1048035,100.0,195,0.09999999999999998,True,False
125,1048333,245.0,298,0.09999999999999998,True,False
126,1048700,250.0,367,0.09999999999999998,True,False
127,1048958,140.0,258,0.09999999999999998,True,False
128,1049296,370.0,338,0.09999999999999998,True,False
129,1049890,460.0,594,0.09999999999999998,True,False
130,1050166,200.0,276,0.09999999999999998,True,False
131,1051057,505.0,891,0.09999999999999998,True,False
132,1051475,250.0,418,0.09999999999999998,True,False
133,1051750,180.0,275,0.09999999999999998,True,False
134,1052415,370.0,665,0.09999999999999998,True,False
135,1052692,230.0,277,0.09999999999999998,True,False
136,1052836,55.0,144,0.09999999999999998,True,False
137,1053036,155.0,200,0.09999999999999998,True,False
138,1053337,260.0,301,0.09999999999999998,True,False
139,1053632,180.0,295,0.09999999999999998,True,False
140,1053934,215.0,302,0.09999999999999998,True,False
141,1054474,425.0,540,0.09999999999999998,True,False
142,1054795,210.0,321,0.09999999999999998,True,False
143,1055115,390.0,320,0.09999999999999998,True,False
144,1055604,430.0,489,0.09999999999999998,True,False
145,1055906,155.0,302,0.09999999999999998,True,False
146,1056317,235.0,411,0.09999999999999998,True,False
147,1056572,110.0,255,0.09999999999999998,True,False
148,1057011,370.0,439,0.09999999999999998,True,False
149,1058000,605.0,989,0.09999999999999998,True,False
150,1058511,345.0,511,0.09999999999999998,True,False
151,1058713,135.0,202,0.09999999999999998,True,False
152,1058918,135.0,205,0.09999999999999998,True,False
153,1059183,110.0,265,0.09999999999999998,True,False
154,1059524,225.0,341,0.09999999999999998,True,False
155,1059825,185.0,301,0.09999999999999998,True,False
156,1060099,230.0,274,0.09999999999999998,True,False
157,1060241,80.0,142,0.09999999999999998,True,False
158,1060436,125.0,195,0.09999999999999998,True,False
159,1060762,375.0,326,0.09999999999999998,True,False
160,1061222,395.0,460,0.09999999999999998,True,False
161,1061871,615.0,649,0.09999999999999998,True,False
162,1062210,260.0,339,0.09999999999999998,True,False
163,1062480,135.0,270,0.09999999999999998,True,False
164,1062703,90.0,223,0.09999999999999998,True,False
165,1062847,55.0,144,0.09999999999999998,True,False
166,1063194,220.0,347,0.09999999999999998,True,False
167,1063574,195.0,380,0.09999999999999998,True,False
168,1064165,620.0,591,0.09999999999999998,True,False
169,1064509,255.0,344,0.09999999999999998,True,False
170,1064778,185.0,269,0.09999999999999998,True,False
171,1065261,335.0,483,0.09999999999999998,True,False
172,1065846,360.0,585,0.09999999999999998,True,False
173,1066394,340.0,548,0.09999999999999998,True,False
174,1066656,105.0,262,0.09999999999999998,True,False
