paso_global,loss,q_promedio,target_promedio,error_td_promedio,beta_per,peso_importancia_promedio,epsilon,tamano_buffer,tiempo_segundos
1010000,0.03986696898937225,5.046477317810059,5.030828952789307,0.2122926115989685,1.0,1.0,0.09999999999999998,9998,17.190632820129395
1011000,0.020264102146029472,4.656370162963867,4.690009117126465,0.26679539680480957,1.0,0.39451780915260315,0.09999999999999998,10998,22.04138970375061
1012000,0.0061629535630345345,5.262815475463867,5.303784370422363,0.19607532024383545,1.0,0.23494094610214233,0.09999999999999998,11998,27.781203985214233
1013000,0.021713227033615112,5.342045783996582,5.241454124450684,0.30870315432548523,1.0,0.45940953493118286,0.09999999999999998,12998,32.913625717163086
1014000,0.02650551311671734,5.2539963722229,5.203110218048096,0.3287428617477417,1.0,0.3796388804912567,0.09999999999999998,14000,38.323627948760986
1015000,0.008237238973379135,5.3945770263671875,5.407443523406982,0.16326165199279785,1.0,0.4699615240097046,0.09999999999999998,14998,45.19052076339722
1016000,0.016405902802944183,4.702441692352295,4.658194541931152,0.3020794689655304,1.0,0.3167036473751068,0.09999999999999998,15998,52.17687392234802
1017000,0.0021905512548983097,5.224064826965332,5.250156879425049,0.20633172988891602,1.0,0.10635032504796982,0.09999999999999998,16998,58.02751183509827
1018000,0.005648793652653694,4.788463115692139,4.817120552062988,0.17447805404663086,1.0,0.36752596497535706,0.09999999999999998,17998,63.41492295265198
1019000,0.0056327516213059425,4.933442115783691,4.987157821655273,0.25616079568862915,1.0,0.17511358857154846,0.09999999999999998,18998,67.96972966194153
1020000,0.01265851128846407,5.1491899490356445,5.041386127471924,0.19758141040802002,1.0,0.5000717043876648,0.09999999999999998,19998,72.49659276008606
1021000,0.01765032671391964,5.193647384643555,5.158705234527588,0.2763936519622803,1.0,0.3979390561580658,0.09999999999999998,20000,77.09068703651428
1022000,0.015430711209774017,5.215496063232422,5.230616569519043,0.23491361737251282,1.0,0.4218375086784363,0.09999999999999998,20000,83.35831189155579
1023000,0.007929661311209202,5.047613143920898,5.012755393981934,0.259469598531723,1.0,0.20056378841400146,0.09999999999999998,20000,89.31656885147095
1024000,0.015048355795443058,4.831809997558594,4.86429500579834,0.2334662675857544,1.0,0.45041754841804504,0.09999999999999998,20000,94.93938994407654
1025000,0.019778840243816376,5.050695419311523,4.933396339416504,0.2749116122722626,1.0,0.4365946054458618,0.09999999999999998,20000,100.41309595108032
1026000,0.013929426670074463,5.051115989685059,4.9437255859375,0.25125378370285034,1.0,0.45507925748825073,0.09999999999999998,20000,105.97948384284973
1027000,0.014812134206295013,5.441081523895264,5.449617862701416,0.3100568652153015,1.0,0.3013491630554199,0.09999999999999998,20000,111.82467675209045
1028000,0.016832103952765465,4.867722511291504,4.782256126403809,0.2953873872756958,1.0,0.3288526237010956,0.09999999999999998,20000,117.64624881744385
1029000,0.006488775834441185,5.273623466491699,5.278131008148193,0.19883710145950317,1.0,0.3001764118671417,0.09999999999999998,20000,123.38474988937378
1030000,0.01761704497039318,5.186899185180664,5.237496376037598,0.24872194230556488,1.0,0.4198606014251709,0.09999999999999998,20000,128.995698928833
1031000,0.007841289043426514,5.207919597625732,5.121216297149658,0.2470628321170807,1.0,0.23282863199710846,0.09999999999999998,20000,134.6454689502716
1032000,0.004203876946121454,4.983537673950195,5.028234004974365,0.23567688465118408,1.0,0.15666355192661285,0.09999999999999998,20000,139.98457074165344
1033000,0.007516884244978428,5.31755256652832,5.371089935302734,0.152359738945961,1.0,0.4223581552505493,0.09999999999999998,20000,144.87702989578247
1034000,0.020346809178590775,5.309345245361328,5.097540855407715,0.34557604789733887,1.0,0.29789429903030396,0.09999999999999998,20000,149.80481386184692
1035000,0.007636771537363529,4.933289527893066,4.9083051681518555,0.19239851832389832,1.0,0.3236057162284851,0.09999999999999998,20000,154.54461288452148
1036000,0.007709685247391462,5.306607246398926,5.305194854736328,0.21643012762069702,1.0,0.29321908950805664,0.09999999999999998,20000,159.15815687179565
1037000,0.019914774224162102,4.624982833862305,4.645532608032227,0.26161259412765503,1.0,0.4069250226020813,0.09999999999999998,20000,164.87905287742615
1038000,0.005416123196482658,5.115784645080566,5.163911819458008,0.24204397201538086,1.0,0.19186775386333466,0.09999999999999998,20000,170.66527485847473
1039000,0.011765090748667717,4.6051812171936035,4.602349758148193,0.25599735975265503,1.0,0.2987869381904602,0.09999999999999998,20000,176.49899792671204
1040000,0.007718831300735474,4.865908145904541,4.839179992675781,0.19740474224090576,1.0,0.36590632796287537,0.09999999999999998,20000,181.79299569129944
1041000,0.011806966736912727,4.6794586181640625,4.591090679168701,0.24267417192459106,1.0,0.28794851899147034,0.09999999999999998,20000,186.9490978717804
1042000,0.006467346101999283,4.969942569732666,5.100362300872803,0.26948875188827515,1.0,0.15271618962287903,0.09999999999999998,20000,192.22230768203735
1043000,0.018379582092165947,4.572441101074219,4.602969646453857,0.3987657129764557,1.0,0.23997251689434052,0.09999999999999998,20000,197.76829886436462
1044000,0.007136836182326078,5.477157115936279,5.360807418823242,0.19684503972530365,1.0,0.333126038312912,0.09999999999999998,20000,205.03603792190552
1045000,0.015458307228982449,5.026066303253174,4.949332237243652,0.2789463400840759,1.0,0.3809472322463989,0.09999999999999998,20000,211.4827117919922
1046000,0.01691395789384842,5.299952983856201,5.227550506591797,0.2290794849395752,1.0,0.4851880967617035,0.09999999999999998,20000,217.15160989761353
