episodio,paso_global,recompensa_real,pasos,epsilon,terminated,truncated
414,84255,50.0,171,0.696682,True,False
415,84416,55.0,161,0.6961024,True,False
416,84598,50.0,182,0.6954472,True,False
417,84778,75.0,180,0.6947992,True,False
418,84930,30.0,152,0.694252,True,False
419,85132,120.0,202,0.6935248,True,False
420,85278,15.0,146,0.6929992,True,False
421,85858,355.0,580,0.6909112,True,False
422,85995,5.0,137,0.690418,True,False
423,86481,295.0,486,0.6886684,True,False
424,86684,5.0,203,0.6879375999999999,True,False
425,86867,35.0,183,0.6872788,True,False
426,86960,0.0,93,0.686944,True,False
427,87123,20.0,163,0.6863572,True,False
428,87345,110.0,222,0.6855579999999999,True,False
429,87506,30.0,161,0.6849784,True,False
430,87693,75.0,187,0.6843052000000001,True,False
431,87889,75.0,196,0.6835996,True,False
432,88065,65.0,176,0.682966,True,False
433,88215,30.0,150,0.682426,True,False
434,88363,30.0,148,0.6818932,True,False
435,88562,45.0,199,0.6811768,True,False
436,88707,5.0,145,0.6806548,True,False
437,89014,30.0,307,0.6795496000000001,True,False
438,89164,55.0,150,0.6790096,True,False
439,89334,30.0,170,0.6783976,True,False
440,89604,80.0,270,0.6774256,True,False
441,89806,75.0,202,0.6766984,True,False
442,89993,55.0,187,0.6760252,True,False
443,90392,135.0,399,0.6745888,True,False
444,90590,60.0,198,0.6738759999999999,True,False
445,90780,5.0,190,0.673192,True,False
446,91146,290.0,366,0.6718744,True,False
447,91287,30.0,141,0.6713668,True,False
448,91492,75.0,205,0.6706288,True,False
449,91678,30.0,186,0.6699592000000001,True,False
450,91856,50.0,178,0.6693184000000001,True,False
451,92006,25.0,150,0.6687784,True,False
452,92181,15.0,175,0.6681484,True,False
453,92338,80.0,157,0.6675831999999999,True,False
454,92515,50.0,177,0.666946,True,False
455,92863,300.0,348,0.6656932,True,False
456,92968,5.0,105,0.6653152,True,False
457,93167,50.0,199,0.6645988,True,False
458,93327,45.0,160,0.6640228,True,False
459,93516,35.0,189,0.6633424,True,False
460,93716,75.0,200,0.6626224000000001,True,False
461,93960,45.0,244,0.661744,True,False
462,94175,75.0,215,0.6609700000000001,True,False
463,94350,75.0,175,0.6603399999999999,True,False
464,94496,25.0,146,0.6598144,True,False
465,94897,335.0,401,0.6583708,True,False
466,95086,10.0,189,0.6576903999999999,True,False
467,95232,5.0,146,0.6571648,True,False
468,95433,50.0,201,0.6564412,True,False
469,96040,420.0,607,0.654256,True,False
470,96194,15.0,154,0.6537016,True,False
471,96396,50.0,202,0.6529744,True,False
472,96562,45.0,166,0.6523768000000001,True,False
473,96731,50.0,169,0.6517684,True,False
474,96888,30.0,157,0.6512032,True,False
475,97071,10.0,183,0.6505444,True,False
476,97273,35.0,202,0.6498172,True,False
477,97454,40.0,181,0.6491656,True,False
478,97629,30.0,175,0.6485356,True,False
479,97831,25.0,202,0.6478084,True,False
480,98025,75.0,194,0.64711,True,False
481,98158,5.0,133,0.6466312000000001,True,False
482,98327,20.0,169,0.6460228,True,False
483,98532,75.0,205,0.6452848,True,False
484,98915,135.0,383,0.643906,True,False
485,99139,50.0,224,0.6430996,True,False
486,99639,155.0,500,0.6412996,True,False
487,99801,60.0,162,0.6407164,True,False
488,100021,35.0,220,0.6399244,True,False
489,100240,80.0,219,0.6391359999999999,True,False
490,100618,95.0,378,0.6377752,True,False
491,100724,15.0,106,0.6373936,True,False
492,100916,90.0,192,0.6367023999999999,True,False
493,101004,0.0,88,0.6363856,True,False
494,101098,0.0,94,0.6360472,True,False
495,101239,60.0,141,0.6355396,True,False
496,101340,0.0,101,0.635176,True,False
497,101531,60.0,191,0.6344884,True,False
498,101837,35.0,306,0.6333868,True,False
499,102004,20.0,167,0.6327856000000001,True,False
