paso_global,loss,q_promedio,target_promedio,epsilon,tamano_buffer,tiempo_segundos
48000,0.002710077678784728,0.1444476842880249,0.12165088206529617,0.8271999999999999,20000,146.28648900985718
49000,0.019979052245616913,0.16200296580791473,0.21656396985054016,0.8236,20000,150.83105492591858
50000,0.016693126410245895,0.15037383139133453,0.1345149725675583,0.82,20000,154.47035002708435
51000,0.01323335338383913,0.19837713241577148,0.20139506459236145,0.8164,20000,165.26345300674438
52000,0.01879911869764328,0.2088354080915451,0.24206531047821045,0.8128,20000,168.84430694580078
53000,0.04361165687441826,0.19140419363975525,0.24718186259269714,0.8092,20000,172.7451000213623
54000,0.013946512714028358,0.135518878698349,0.18498177826404572,0.8056,20000,176.38309693336487
55000,0.0020260424353182316,0.20451006293296814,0.18466775119304657,0.802,20000,179.9694628715515
56000,0.003620163770392537,0.198182612657547,0.19296063482761383,0.7984,20000,183.5254349708557
57000,0.03073473460972309,0.20505595207214355,0.2617713212966919,0.7948,20000,186.96728897094727
58000,0.0020054588094353676,0.17589712142944336,0.1476384699344635,0.7912,20000,190.5025918483734
59000,0.0012769687455147505,0.16783110797405243,0.13385653495788574,0.7876,20000,194.17660307884216
60000,0.0004915309837087989,0.13699622452259064,0.1402510702610016,0.784,20000,197.86964297294617
61000,0.006384406238794327,0.2065332531929016,0.20910879969596863,0.7804,20000,201.47925400733948
62000,0.003503192448988557,0.25483232736587524,0.24381716549396515,0.7767999999999999,20000,205.22049713134766
63000,0.011774640530347824,0.21771836280822754,0.18260666728019714,0.7732,20000,208.87034487724304
64000,0.0019041972700506449,0.17059940099716187,0.15443553030490875,0.7696,20000,212.69026803970337
65000,0.01893031597137451,0.22242583334445953,0.2498045265674591,0.766,20000,216.55898594856262
66000,0.0015553566627204418,0.1903546154499054,0.17853917181491852,0.7624,20000,220.35890889167786
67000,0.011597348377108574,0.1414172351360321,0.15999650955200195,0.7587999999999999,20000,224.16619992256165
68000,0.0227648988366127,0.19512967765331268,0.259430468082428,0.7552,20000,228.0320360660553
69000,0.0008268699748441577,0.1825951635837555,0.19083604216575623,0.7515999999999999,20000,231.71063709259033
70000,0.0035460535436868668,0.16828447580337524,0.177039235830307,0.748,20000,235.42509508132935
71000,0.004360453691333532,0.16520947217941284,0.17498087882995605,0.7444,20000,239.01864790916443
72000,0.010537329129874706,0.2205539494752884,0.2100350260734558,0.7408,20000,242.78793382644653
73000,0.004291755147278309,0.20812611281871796,0.22093623876571655,0.7372000000000001,20000,246.39007997512817
74000,0.02329813875257969,0.1913694143295288,0.1901426464319229,0.7336,20000,250.34606313705444
75000,0.014038370922207832,0.24473227560520172,0.27024930715560913,0.73,20000,254.39659094810486
76000,0.0031906014773994684,0.2114509493112564,0.17818191647529602,0.7263999999999999,20000,258.30028009414673
77000,0.031281616538763046,0.29563283920288086,0.2727252244949341,0.7228,20000,262.2970368862152
78000,0.0005917350063100457,0.17468753457069397,0.15682661533355713,0.7192000000000001,20000,266.1914620399475
79000,0.014379920437932014,0.26610180735588074,0.3052930533885956,0.7156,20000,270.16145515441895
80000,0.002462361939251423,0.21713313460350037,0.19950467348098755,0.712,20000,274.2533049583435
81000,0.0263046994805336,0.21378493309020996,0.2775147557258606,0.7083999999999999,20000,278.17905616760254
82000,0.0019838116131722927,0.32002583146095276,0.31836652755737305,0.7048,20000,282.01101207733154
83000,0.0018059833673760295,0.1966032087802887,0.19774407148361206,0.7012,20000,285.9739170074463
84000,0.0028141620568931103,0.22517287731170654,0.2184433788061142,0.6976,20000,289.7852830886841
85000,0.000891928793862462,0.17526566982269287,0.18478518724441528,0.694,20000,293.75428915023804
86000,0.003911985084414482,0.1977931261062622,0.22959494590759277,0.6904,20000,297.4832260608673
87000,0.003536995965987444,0.246216282248497,0.22035884857177734,0.6868000000000001,20000,301.56555700302124
88000,0.0028902951162308455,0.33986857533454895,0.31622597575187683,0.6832,20000,305.4440679550171
89000,0.01617291569709778,0.16436073184013367,0.2096726894378662,0.6796,20000,309.3612949848175
90000,0.004586133174598217,0.24374999105930328,0.26468390226364136,0.6759999999999999,20000,313.1359112262726
91000,0.005205920431762934,0.22725458443164825,0.19720859825611115,0.6724,20000,316.8169620037079
92000,0.002890650648623705,0.28907617926597595,0.28439760208129883,0.6688000000000001,20000,320.54093885421753
93000,0.005120886955410242,0.24661007523536682,0.23109640181064606,0.6652,20000,324.2862060070038
94000,0.002147422172129154,0.2272893637418747,0.19753965735435486,0.6616,20000,328.330472946167
95000,0.0023198286071419716,0.25527194142341614,0.26516351103782654,0.6579999999999999,20000,332.2759940624237
96000,0.001929690595716238,0.2544507682323456,0.2202514261007309,0.6544,20000,336.1282789707184
97000,0.0032625955063849688,0.4349532127380371,0.4367840886116028,0.6508,20000,340.1520938873291
98000,0.0016057114116847515,0.2589443624019623,0.23285618424415588,0.6472,20000,344.2382221221924
99000,0.006366027053445578,0.29006001353263855,0.3066677451133728,0.6436,20000,348.2879011631012
100000,0.0013238321989774704,0.21403983235359192,0.202653169631958,0.6399999999999999,20000,352.3016428947449
101000,0.002836767118424177,0.23491469025611877,0.2112390100955963,0.6364,20000,362.92419695854187
102000,0.002746302168816328,0.33838385343551636,0.29607731103897095,0.6328,20000,366.7779150009155
103000,0.015476716682314873,0.2568206787109375,0.27350205183029175,0.6292,20000,370.5341010093689
104000,0.0013342215679585934,0.29600125551223755,0.28870004415512085,0.6255999999999999,20000,374.3325219154358
105000,0.002509503858163953,0.2565666735172272,0.24316956102848053,0.622,20000,378.0404930114746
106000,0.001226653577759862,0.27578938007354736,0.28098928928375244,0.6184000000000001,20000,381.84657979011536
107000,0.0033890081103891134,0.2875773310661316,0.2927464246749878,0.6148,20000,385.668231010437
108000,0.00656493566930294,0.2613890469074249,0.2450912892818451,0.6112,20000,389.4919111728668
109000,0.008288536220788956,0.3363427221775055,0.3342214822769165,0.6075999999999999,20000,393.2277739048004
110000,0.016088999807834625,0.3013458847999573,0.31058207154273987,0.604,20000,397.0399799346924
111000,0.005773625802248716,0.2906903624534607,0.27215445041656494,0.6004,20000,400.8123891353607
112000,0.014427142217755318,0.3802565336227417,0.3396875262260437,0.5968,20000,404.71368288993835
113000,0.01658196933567524,0.37368375062942505,0.3968510329723358,0.5932,20000,408.5017640590668
114000,0.0021348586305975914,0.3223358988761902,0.30424147844314575,0.5895999999999999,20000,412.31247210502625
115000,0.0029145304579287767,0.34212756156921387,0.32122039794921875,0.586,20000,416.06843304634094
116000,0.006958698853850365,0.356867253780365,0.35513952374458313,0.5824,20000,419.91740012168884
117000,0.0029673073440790176,0.23614846169948578,0.2529643774032593,0.5788,20000,423.73055696487427
118000,0.011364627629518509,0.3375365734100342,0.35466474294662476,0.5751999999999999,20000,427.5316619873047
119000,0.0006574117578566074,0.23755118250846863,0.2243131548166275,0.5716,20000,431.3681080341339
120000,0.006764645222574472,0.36410802602767944,0.36864614486694336,0.5680000000000001,20000,435.25894498825073
121000,0.004124329891055822,0.36835601925849915,0.3675283193588257,0.5644,20000,439.1061120033264
122000,0.005339707713574171,0.3460204601287842,0.35596993565559387,0.5608,20000,443.01485681533813
123000,0.018313240259885788,0.29287946224212646,0.30589959025382996,0.5571999999999999,20000,446.9315519332886
124000,0.0006882051820866764,0.22466523945331573,0.22447524964809418,0.5536,20000,450.73028087615967
125000,0.009999839588999748,0.3214883506298065,0.30206525325775146,0.55,20000,454.56012988090515
126000,0.008601022884249687,0.3282763361930847,0.3535120487213135,0.5464,20000,458.3563449382782
127000,0.0030468152835965157,0.355124831199646,0.3215770125389099,0.5428,20000,462.148451089859
128000,0.0024188596289604902,0.3644699454307556,0.36431246995925903,0.5391999999999999,20000,466.0621931552887
129000,0.00599147891625762,0.39637720584869385,0.3813275098800659,0.5356,20000,470.13947200775146
130000,0.0064357249066233635,0.3372512459754944,0.35317105054855347,0.532,20000,473.9920811653137
131000,0.011738460510969162,0.31504541635513306,0.25332048535346985,0.5284,20000,477.87420415878296
132000,0.0024961293675005436,0.4611974358558655,0.4412887692451477,0.5247999999999999,20000,481.8215129375458
133000,0.0056953104212880135,0.37260258197784424,0.4034917950630188,0.5211999999999999,20000,485.5904061794281
134000,0.0018360372632741928,0.34316033124923706,0.3265320360660553,0.5176,20000,489.4005949497223
135000,0.023289697244763374,0.35885071754455566,0.3853626847267151,0.514,20000,493.24255299568176
136000,0.012967480346560478,0.4126121401786804,0.4499988555908203,0.5104,20000,497.084440946579
137000,0.005148652009665966,0.326282262802124,0.32986894249916077,0.5067999999999999,20000,500.92609310150146
138000,0.00211640028283,0.30047309398651123,0.29221054911613464,0.5031999999999999,20000,504.6475341320038
139000,0.0013571773888543248,0.27652812004089355,0.26158469915390015,0.49959999999999993,20000,508.4566478729248
140000,0.004362542647868395,0.36308228969573975,0.36081230640411377,0.4959999999999999,20000,512.3305079936981
141000,0.0059674144722521305,0.4179052710533142,0.42125239968299866,0.49240000000000006,20000,516.1920199394226
142000,0.012826448306441307,0.26653948426246643,0.28727325797080994,0.4888,20000,520.1037831306458
143000,0.0013033124851062894,0.343874990940094,0.34045132994651794,0.4852000000000001,20000,523.9948689937592
144000,0.013254399411380291,0.37340861558914185,0.3896549642086029,0.48160000000000003,20000,527.7586071491241
145000,0.021044017747044563,0.37793126702308655,0.38869497179985046,0.478,20000,531.7725369930267
146000,0.004737201612442732,0.5120945572853088,0.4988592863082886,0.47440000000000004,20000,535.7577600479126
147000,0.007068365812301636,0.3649419844150543,0.362474262714386,0.4708,20000,539.6722218990326
148000,0.01650352217257023,0.42902055382728577,0.41339048743247986,0.46720000000000006,20000,543.6324310302734
149000,0.018193412572145462,0.38195616006851196,0.4272967278957367,0.4636,20000,547.5098280906677
150000,0.006374069023877382,0.420615553855896,0.4207548499107361,0.45999999999999996,20000,551.3690521717072
151000,0.003565819701179862,0.30628401041030884,0.26699990034103394,0.45640000000000003,20000,560.3682270050049
152000,0.0030423379503190517,0.39939501881599426,0.4044075012207031,0.4528,20000,564.3069438934326
153000,0.0009116749279201031,0.34498026967048645,0.3525434732437134,0.44920000000000004,20000,568.2423729896545
154000,0.003923067357391119,0.39849480986595154,0.41060930490493774,0.4456,20000,572.2238991260529
155000,0.0021583442576229572,0.3630441129207611,0.3641899824142456,0.44199999999999995,20000,576.3390901088715
156000,0.0038592482451349497,0.49046948552131653,0.47012531757354736,0.4384,20000,580.6252660751343
157000,0.0008855336345732212,0.34838491678237915,0.34636521339416504,0.43479999999999996,20000,584.6623358726501
158000,0.011155412532389164,0.5327748656272888,0.5474202632904053,0.4312,20000,588.7120480537415
159000,0.002719685435295105,0.36224859952926636,0.36330628395080566,0.4276,20000,592.8618149757385
160000,0.003030247986316681,0.3402491509914398,0.32861998677253723,0.42399999999999993,20000,596.9456198215485
161000,0.008866401389241219,0.5266740322113037,0.5331379771232605,0.4204,20000,601.1545689105988
162000,0.01787726581096649,0.571052074432373,0.5969001054763794,0.41679999999999995,20000,605.2175920009613
163000,0.0017356640892103314,0.37739887833595276,0.3631052076816559,0.4132,20000,609.2242200374603
164000,0.005926974583417177,0.4132882356643677,0.38780269026756287,0.40959999999999996,20000,613.2454051971436
165000,0.010065454989671707,0.5049302577972412,0.5318376421928406,0.4059999999999999,20000,617.1851329803467
166000,0.007198634557425976,0.5274821519851685,0.5379015803337097,0.4024,20000,621.2642102241516
167000,0.01033770851790905,0.45693957805633545,0.4840768575668335,0.39879999999999993,20000,625.2718818187714
168000,0.006048754323273897,0.4647141396999359,0.43074870109558105,0.3952,20000,629.3286368846893
169000,0.0053625102154910564,0.5361984372138977,0.5261111259460449,0.39159999999999995,20000,633.4029941558838
170000,0.006586192175745964,0.39805227518081665,0.3874613344669342,0.3879999999999999,20000,637.494234085083
171000,0.0040357946418225765,0.6594080924987793,0.6445068120956421,0.38439999999999996,20000,641.5212769508362
172000,0.033932700753211975,0.533245325088501,0.6141558289527893,0.3808,20000,645.6532819271088
173000,0.011985227465629578,0.5394008159637451,0.5797693729400635,0.3772,20000,649.8674211502075
174000,0.004279567860066891,0.4126054644584656,0.43270230293273926,0.37360000000000004,20000,654.2442209720612
175000,0.014570428058505058,0.5061221718788147,0.516697883605957,0.37,20000,658.4825451374054
176000,0.0026011501904577017,0.4779006242752075,0.4701702892780304,0.36640000000000006,20000,662.8125789165497
177000,0.005163939669728279,0.506519079208374,0.5067055225372314,0.3628,20000,667.0523779392242
178000,0.011275531724095345,0.6463673114776611,0.6333658695220947,0.35919999999999996,20000,671.2344901561737
179000,0.01422246266156435,0.5618225932121277,0.5583915710449219,0.3556,20000,675.2058300971985
180000,0.002666978631168604,0.5932746529579163,0.5498751997947693,0.352,20000,679.6646771430969
181000,0.003249311586841941,0.4513571560382843,0.4331030249595642,0.34840000000000004,20000,683.9695129394531
182000,0.005729520693421364,0.46063435077667236,0.46810072660446167,0.3448,20000,688.4045701026917
183000,0.0070022656582295895,0.49950772523880005,0.5238666534423828,0.34119999999999995,20000,692.8670902252197
184000,0.012557697482407093,0.5315513610839844,0.5250257253646851,0.3376,20000,697.2416660785675
185000,0.0058309175074100494,0.7284375429153442,0.7154480218887329,0.33399999999999996,20000,701.5347728729248
186000,0.013316664844751358,0.710812509059906,0.6654214859008789,0.3304,20000,706.1500480175018
187000,0.01923139952123165,0.6624196767807007,0.666204571723938,0.3268,20000,710.533106803894
188000,0.0055513884872198105,0.7374913692474365,0.7396528720855713,0.32319999999999993,20000,715.4238059520721
189000,0.007822017185389996,0.6298341155052185,0.6271005868911743,0.3196,20000,720.1915130615234
190000,0.0066812122240662575,0.5448954701423645,0.5479545593261719,0.31599999999999995,20000,724.6384930610657
191000,0.010283516719937325,0.7166151404380798,0.7202508449554443,0.3124,20000,729.3590908050537
192000,0.006347241811454296,0.5672310590744019,0.5625447034835815,0.30879999999999996,20000,733.9610919952393
193000,0.004502228461205959,0.6022775173187256,0.5481417179107666,0.3051999999999999,20000,738.7861878871918
194000,0.00812816247344017,0.6291694641113281,0.6422718167304993,0.3016,20000,743.1305830478668
195000,0.006335393059998751,0.6634353399276733,0.670261800289154,0.29799999999999993,20000,747.6245448589325
196000,0.016845252364873886,0.5017240047454834,0.5801126956939697,0.2944,20000,752.9478588104248
197000,0.0025717520620673895,0.684497594833374,0.6694302558898926,0.29079999999999995,20000,757.5113708972931
198000,0.0048277596943080425,0.657658576965332,0.6734529733657837,0.2871999999999999,20000,762.3063778877258
199000,0.012053405866026878,0.7046325206756592,0.7268903851509094,0.28359999999999996,20000,767.11261510849
200000,0.006363414227962494,0.5413274765014648,0.5550152063369751,0.2799999999999999,20000,772.0506019592285
201000,0.004780859220772982,0.5599020719528198,0.5527616739273071,0.2764,20000,782.0457499027252
202000,0.0052278246730566025,0.7017441987991333,0.7063872814178467,0.27279999999999993,20000,786.9143710136414
203000,0.002516150241717696,0.5446575880050659,0.5607330203056335,0.2691999999999999,20000,791.6295568943024
204000,0.008422757498919964,0.8910435438156128,0.9171772599220276,0.26560000000000006,20000,796.2857420444489
205000,0.004064337816089392,0.7575884461402893,0.7780179977416992,0.262,20000,800.9450080394745
206000,0.003958020359277725,0.7014051675796509,0.7121918797492981,0.2584000000000001,20000,805.572466135025
207000,0.005487202666699886,0.739625096321106,0.7516070008277893,0.2548,20000,810.1299118995667
208000,0.005731995217502117,0.7832687497138977,0.7396776676177979,0.2512,20000,815.0250370502472
209000,0.004933214280754328,0.5670825242996216,0.5889269113540649,0.24760000000000004,20000,819.7498500347137
210000,0.019025050103664398,0.6014823913574219,0.6360132694244385,0.244,20000,824.5912449359894
211000,0.006520919501781464,0.757601261138916,0.7216573357582092,0.24040000000000006,20000,829.403890132904
212000,0.011135210283100605,0.7659931182861328,0.7823008894920349,0.2368,20000,834.0797500610352
213000,0.00785575620830059,0.6812179088592529,0.7134896516799927,0.23319999999999996,20000,838.6741418838501
214000,0.024182621389627457,0.8702325820922852,0.8928982019424438,0.22960000000000003,20000,843.1969230175018
215000,0.012620950117707253,0.9233951568603516,0.8872424364089966,0.22599999999999998,20000,847.431881904602
216000,0.0024707093834877014,0.9115633964538574,0.887985348701477,0.22240000000000004,20000,851.9125411510468
217000,0.007906329818069935,0.6429475545883179,0.6417807936668396,0.2188,20000,856.4997701644897
218000,0.0023661968298256397,0.5821201205253601,0.5883111953735352,0.21519999999999995,20000,860.9308347702026
219000,0.019336093217134476,0.608346700668335,0.6363388299942017,0.2116,20000,865.6060349941254
220000,0.008721540682017803,0.6701267957687378,0.6529520750045776,0.20799999999999996,20000,870.3242599964142
221000,0.006428971886634827,0.8477374315261841,0.8666341304779053,0.20440000000000003,20000,874.9703330993652
222000,0.0043291570618748665,0.8273537755012512,0.8366113901138306,0.20079999999999998,20000,879.8334398269653
223000,0.018302109092473984,0.6432559490203857,0.6615250110626221,0.19719999999999993,20000,884.5622699260712
224000,0.003024130128324032,0.6711528301239014,0.6821293830871582,0.1936,20000,889.4239530563354
225000,0.0030922647565603256,0.6638045310974121,0.660643994808197,0.18999999999999995,20000,894.2751531600952
226000,0.015853218734264374,0.6984614729881287,0.7162995338439941,0.1864,20000,899.3817210197449
227000,0.020094461739063263,0.8897517919540405,0.9310340881347656,0.18279999999999996,20000,904.4872171878815
228000,0.003489728318527341,0.5692571401596069,0.5487103462219238,0.17919999999999991,20000,909.3515319824219
229000,0.0013374158879742026,0.6459289789199829,0.6441802978515625,0.17559999999999998,20000,914.349259853363
230000,0.02047402784228325,0.7914632558822632,0.840691089630127,0.17199999999999993,20000,918.9733760356903
231000,0.010314654558897018,0.8473291397094727,0.8941081762313843,0.1684,20000,924.2757349014282
232000,0.0038588070310652256,0.8271313905715942,0.7850662469863892,0.16479999999999995,20000,928.7692790031433
233000,0.004013905301690102,0.8635860681533813,0.8613365888595581,0.1611999999999999,20000,935.0368249416351
234000,0.01912018656730652,1.0381313562393188,1.0674521923065186,0.15759999999999996,20000,940.2415988445282
235000,0.019931042566895485,0.8407155275344849,0.867182731628418,0.15400000000000003,20000,944.8539218902588
236000,0.007938518188893795,0.8038634061813354,0.7768828868865967,0.15039999999999998,20000,949.6847820281982
237000,0.0276462621986866,0.8112459778785706,0.8240759372711182,0.14680000000000004,20000,954.7622849941254
238000,0.019403021782636642,0.7394907474517822,0.7550231218338013,0.1432,20000,960.1261639595032
239000,0.013620749115943909,0.789940357208252,0.8021790981292725,0.13960000000000006,20000,964.8351769447327
240000,0.014963162131607533,0.6520043611526489,0.6807893514633179,0.136,20000,969.6963229179382
241000,0.004596283659338951,0.8021875619888306,0.7754788398742676,0.13239999999999996,20000,974.8879499435425
242000,0.00336782936938107,0.6344510316848755,0.6444820165634155,0.12880000000000003,20000,980.3524720668793
243000,0.004368884488940239,0.708980143070221,0.7056299448013306,0.12519999999999998,20000,985.1563889980316
244000,0.009477309882640839,0.791706383228302,0.8195547461509705,0.12160000000000004,20000,989.7893590927124
245000,0.011593224480748177,0.9431695342063904,0.9615932106971741,0.118,20000,994.7654900550842
246000,0.008850956335663795,0.6806173324584961,0.6384959816932678,0.11439999999999995,20000,999.6101999282837
247000,0.007647683843970299,0.8600022792816162,0.8575619459152222,0.11080000000000001,20000,1004.6861500740051
248000,0.009409129619598389,0.8190759420394897,0.8307651281356812,0.10719999999999996,20000,1009.5454041957855
249000,0.010451526381075382,0.7400482296943665,0.7706120610237122,0.10360000000000003,20000,1014.0984501838684
250000,0.021575434133410454,0.9389175176620483,0.9984179735183716,0.09999999999999998,20000,1018.5473070144653
251000,0.004458646290004253,0.8709357380867004,0.9033350944519043,0.09999999999999998,20000,1029.1335270404816
252000,0.0170343779027462,0.8756215572357178,0.9278597235679626,0.09999999999999998,20000,1034.1474590301514
253000,0.00550465052947402,0.8491936326026917,0.8694139719009399,0.09999999999999998,20000,1038.7065551280975
254000,0.006726682186126709,1.006888747215271,1.005338430404663,0.09999999999999998,20000,1043.324019908905
255000,0.004358573816716671,0.9848934412002563,1.027737021446228,0.09999999999999998,20000,1048.2678010463715
256000,0.008668097667396069,0.9165890216827393,0.9198815822601318,0.09999999999999998,20000,1053.2995460033417
257000,0.00574377691373229,0.9298143982887268,0.9541023373603821,0.09999999999999998,20000,1058.0828249454498
258000,0.018669025972485542,0.7608463168144226,0.785593569278717,0.09999999999999998,20000,1063.0992639064789
259000,0.015919072553515434,0.9031506776809692,0.9131445288658142,0.09999999999999998,20000,1067.858628988266
260000,0.008714498020708561,0.9423624277114868,0.9349081516265869,0.09999999999999998,20000,1072.8499910831451
261000,0.016460537910461426,0.7507898807525635,0.7827512621879578,0.09999999999999998,20000,1077.6305689811707
262000,0.008443417027592659,1.1320946216583252,1.1445348262786865,0.09999999999999998,20000,1082.7845611572266
263000,0.00421602837741375,0.9858675599098206,0.9697147607803345,0.09999999999999998,20000,1087.5657620429993
264000,0.004022682085633278,0.7797635793685913,0.7766958475112915,0.09999999999999998,20000,1092.4371161460876
265000,0.002045792993158102,0.7936946153640747,0.7765589952468872,0.09999999999999998,20000,1096.8685579299927
266000,0.004102643579244614,0.9126269221305847,0.8774235844612122,0.09999999999999998,20000,1101.6511540412903
267000,0.0038713449612259865,0.8955148458480835,0.8680793642997742,0.09999999999999998,20000,1106.0685789585114
268000,0.012542457319796085,0.9552097320556641,0.9442272782325745,0.09999999999999998,20000,1110.9617199897766
269000,0.01577138341963291,0.9621902108192444,0.946945071220398,0.09999999999999998,20000,1115.9285118579865
270000,0.007110427599400282,1.0662609338760376,1.0832929611206055,0.09999999999999998,20000,1120.96404504776
271000,0.005818536505103111,0.8565143942832947,0.8336143493652344,0.09999999999999998,20000,1125.7447040081024
272000,0.00494910404086113,0.962493896484375,0.9698879718780518,0.09999999999999998,20000,1130.6342251300812
273000,0.007362875621765852,0.879065215587616,0.855790913105011,0.09999999999999998,20000,1135.4539270401
274000,0.009432321414351463,1.00893235206604,1.000907063484192,0.09999999999999998,20000,1140.435912847519
275000,0.001462224405258894,0.9789925813674927,0.9754838943481445,0.09999999999999998,20000,1145.3096051216125
276000,0.005165562499314547,0.8918125629425049,0.8735896944999695,0.09999999999999998,20000,1150.1843240261078
277000,0.004791090730577707,0.8426576852798462,0.8598002791404724,0.09999999999999998,20000,1155.3407759666443
278000,0.004345754161477089,1.0236176252365112,1.0070605278015137,0.09999999999999998,20000,1160.2505679130554
279000,0.01762109436094761,1.2480576038360596,1.239316463470459,0.09999999999999998,20000,1165.1709821224213
280000,0.003205704502761364,0.9853328466415405,0.9784508943557739,0.09999999999999998,20000,1170.1133511066437
281000,0.004623154178261757,0.9816454648971558,1.01628577709198,0.09999999999999998,20000,1174.737458229065
282000,0.005552604794502258,0.959412693977356,0.9873647689819336,0.09999999999999998,20000,1179.1425518989563
283000,0.005367587320506573,1.0038740634918213,0.973747730255127,0.09999999999999998,20000,1183.7163240909576
284000,0.0034250537864863873,1.0607025623321533,1.0829215049743652,0.09999999999999998,20000,1188.4161269664764
285000,0.005045764148235321,1.0232912302017212,1.0298328399658203,0.09999999999999998,20000,1193.4783940315247
286000,0.002065545879304409,0.9635161757469177,0.9639356136322021,0.09999999999999998,20000,1198.2326319217682
287000,0.005425744690001011,0.9082511067390442,0.8850747346878052,0.09999999999999998,20000,1203.201533794403
288000,0.0037005003541707993,1.0258758068084717,1.039662480354309,0.09999999999999998,20000,1208.0349879264832
289000,0.016599467024207115,1.0538058280944824,1.0973925590515137,0.09999999999999998,20000,1212.9306399822235
290000,0.007373078726232052,0.9912426471710205,1.0042567253112793,0.09999999999999998,20000,1217.9401569366455
291000,0.006142155267298222,0.8487909436225891,0.8848100900650024,0.09999999999999998,20000,1222.837341785431
292000,0.0057364837266504765,0.8042688965797424,0.8256834745407104,0.09999999999999998,20000,1227.669657945633
293000,0.005733354017138481,1.0111006498336792,1.0330255031585693,0.09999999999999998,20000,1232.535598039627
294000,0.0025669769383966923,1.0368289947509766,1.033959150314331,0.09999999999999998,20000,1237.4923949241638
295000,0.004588773008435965,1.0090274810791016,1.016599416732788,0.09999999999999998,20000,1242.5509219169617
296000,0.006806535646319389,0.9027883410453796,0.8911929130554199,0.09999999999999998,20000,1247.026249885559
297000,0.012399472296237946,1.026524305343628,1.0273548364639282,0.09999999999999998,20000,1251.6462659835815
298000,0.008615214377641678,0.8409123420715332,0.8777555227279663,0.09999999999999998,20000,1256.178386926651
