paso_global,loss,q_promedio,target_promedio,epsilon,tamano_buffer,tiempo_segundos
501000,0.0033889359328895807,1.9671516418457031,1.9588074684143066,0.09999999999999998,1000,12.43582010269165
502000,0.002996377181261778,1.6905544996261597,1.6953399181365967,0.09999999999999998,2000,19.476563930511475
503000,0.0017935428768396378,1.7026286125183105,1.7035715579986572,0.09999999999999998,3000,26.393495082855225
504000,0.024326778948307037,1.8491709232330322,1.7838315963745117,0.09999999999999998,4000,33.26815104484558
505000,0.0015902584418654442,1.694002628326416,1.7045520544052124,0.09999999999999998,5000,39.95146584510803
506000,0.0035925367847085,1.5852704048156738,1.6147446632385254,0.09999999999999998,6000,46.9597430229187
507000,0.0013317125849425793,1.420686960220337,1.436944842338562,0.09999999999999998,7000,54.32956385612488
508000,0.004093795549124479,1.9543037414550781,1.94760000705719,0.09999999999999998,8000,60.87241506576538
509000,0.006748264655470848,1.6282243728637695,1.6277073621749878,0.09999999999999998,9000,67.75016689300537
510000,0.01381836086511612,1.1245994567871094,1.1877861022949219,0.09999999999999998,10000,76.2811279296875
511000,0.029263414442539215,1.6320562362670898,1.5906710624694824,0.09999999999999998,11000,83.33706593513489
512000,0.008684588596224785,1.7606971263885498,1.7761067152023315,0.09999999999999998,12000,89.98976516723633
513000,0.0028595328330993652,1.7608907222747803,1.7468675374984741,0.09999999999999998,13000,96.66215705871582
514000,0.0012296310160309076,1.4221186637878418,1.4131436347961426,0.09999999999999998,14000,103.12112307548523
515000,0.004313536919653416,1.5078147649765015,1.5249358415603638,0.09999999999999998,15000,109.54488492012024
516000,0.00413375161588192,1.5713597536087036,1.5493310689926147,0.09999999999999998,16000,116.7229700088501
517000,0.004144631326198578,1.5912933349609375,1.6091402769088745,0.09999999999999998,17000,124.46568083763123
518000,0.012447499670088291,1.9572396278381348,1.9569467306137085,0.09999999999999998,18000,130.90520405769348
519000,0.002550871577113867,1.6786606311798096,1.6666743755340576,0.09999999999999998,19000,137.54344701766968
520000,0.0019203444244340062,1.9660248756408691,1.937761902809143,0.09999999999999998,20000,144.3899269104004
521000,0.00253878952935338,1.7558058500289917,1.7391448020935059,0.09999999999999998,20000,151.18366408348083
522000,0.0036263042129576206,1.487223744392395,1.4810925722122192,0.09999999999999998,20000,158.92751598358154
523000,0.0049103181809186935,2.141282320022583,2.167388916015625,0.09999999999999998,20000,165.7483229637146
524000,0.0051857419312000275,1.493821144104004,1.445319652557373,0.09999999999999998,20000,171.898255109787
525000,0.009964651428163052,2.046431064605713,1.989356517791748,0.09999999999999998,20000,178.1749382019043
526000,0.005664729978889227,1.7866380214691162,1.7782769203186035,0.09999999999999998,20000,185.04999089241028
527000,0.022519243881106377,1.8027369976043701,1.7235380411148071,0.09999999999999998,20000,192.80933094024658
528000,0.016095271334052086,1.8119418621063232,1.8338323831558228,0.09999999999999998,20000,199.2716200351715
529000,0.007183719426393509,1.9963011741638184,2.033022880554199,0.09999999999999998,20000,205.7180359363556
530000,0.003967895172536373,1.9345587491989136,1.940082311630249,0.09999999999999998,20000,212.35712790489197
531000,0.008297355845570564,1.8673359155654907,1.8606367111206055,0.09999999999999998,20000,218.87807989120483
532000,0.003136114915832877,1.75929856300354,1.791690468788147,0.09999999999999998,20000,225.69114804267883
533000,0.008704790845513344,1.6757420301437378,1.649888038635254,0.09999999999999998,20000,234.3945767879486
534000,0.0035692062228918076,1.806571364402771,1.8098242282867432,0.09999999999999998,20000,240.98628187179565
535000,0.016808640211820602,2.129652738571167,2.1301774978637695,0.09999999999999998,20000,247.09993696212769
536000,0.016629714518785477,1.9332830905914307,1.9279041290283203,0.09999999999999998,20000,253.22210693359375
537000,0.007344053126871586,1.9155375957489014,1.947035551071167,0.09999999999999998,20000,259.67828392982483
538000,0.003116413950920105,1.7339935302734375,1.7175309658050537,0.09999999999999998,20000,266.43062710762024
539000,0.004064514301717281,1.9129648208618164,1.8786535263061523,0.09999999999999998,20000,273.1495440006256
540000,0.00829283520579338,1.8473023176193237,1.8319506645202637,0.09999999999999998,20000,279.6574740409851
541000,0.003991502337157726,1.770789384841919,1.7480015754699707,0.09999999999999998,20000,286.180734872818
542000,0.003090759739279747,1.8071885108947754,1.7897717952728271,0.09999999999999998,20000,292.74832677841187
543000,0.030027953907847404,1.9464643001556396,1.9133387804031372,0.09999999999999998,20000,299.2641987800598
544000,0.004097161814570427,1.714426040649414,1.6805222034454346,0.09999999999999998,20000,305.79453682899475
545000,0.0068500530906021595,2.0901260375976562,2.073436737060547,0.09999999999999998,20000,312.3311929702759
546000,0.016524923965334892,1.7907185554504395,1.8173880577087402,0.09999999999999998,20000,318.8794701099396
547000,0.0055900574661791325,1.9694571495056152,1.946531057357788,0.09999999999999998,20000,325.52540278434753
548000,0.0037878714501857758,1.905022382736206,1.9152653217315674,0.09999999999999998,20000,331.66930890083313
549000,0.003601405303925276,1.9047467708587646,1.8979620933532715,0.09999999999999998,20000,337.7826910018921
550000,0.0037504276260733604,2.0254950523376465,1.9923369884490967,0.09999999999999998,20000,344.36803102493286
551000,0.018564188852906227,1.7036207914352417,1.7758116722106934,0.09999999999999998,20000,357.1104850769043
552000,0.005192949436604977,2.4080018997192383,2.380192279815674,0.09999999999999998,20000,363.27114391326904
553000,0.007983298972249031,1.8101284503936768,1.795250415802002,0.09999999999999998,20000,370.14598393440247
554000,0.007110399194061756,1.8274554014205933,1.7783199548721313,0.09999999999999998,20000,377.0580327510834
555000,0.0051404498517513275,1.8863983154296875,1.8964531421661377,0.09999999999999998,20000,383.70201086997986
556000,0.04339439794421196,1.9024571180343628,1.9933258295059204,0.09999999999999998,20000,391.14530515670776
557000,0.007550610229372978,2.0971572399139404,2.0588228702545166,0.09999999999999998,20000,398.47994899749756
558000,0.02052694372832775,1.9532420635223389,1.956946849822998,0.09999999999999998,20000,404.85159492492676
559000,0.004019428044557571,1.970732569694519,1.9560033082962036,0.09999999999999998,20000,411.078488111496
560000,0.007227888330817223,2.338273525238037,2.3241357803344727,0.09999999999999998,20000,417.18907499313354
561000,0.003094079438596964,1.9744919538497925,1.9752042293548584,0.09999999999999998,20000,423.38397693634033
562000,0.013299208134412766,2.2984821796417236,2.3239145278930664,0.09999999999999998,20000,430.25398993492126
563000,0.007481928449124098,2.205772638320923,2.198228359222412,0.09999999999999998,20000,436.9410789012909
564000,0.010542390868067741,1.909590482711792,1.945839285850525,0.09999999999999998,20000,443.6268501281738
565000,0.004471992142498493,1.9676458835601807,1.980063557624817,0.09999999999999998,20000,450.2896649837494
566000,0.008212448097765446,2.322056293487549,2.303558349609375,0.09999999999999998,20000,456.78871393203735
567000,0.005106855183839798,2.3486645221710205,2.3094239234924316,0.09999999999999998,20000,463.4488899707794
568000,0.009101253002882004,2.034276008605957,2.0649020671844482,0.09999999999999998,20000,470.11679196357727
569000,0.0039048558101058006,2.1351723670959473,2.1178457736968994,0.09999999999999998,20000,476.8112120628357
570000,0.0055488720536231995,2.1372783184051514,2.1369435787200928,0.09999999999999998,20000,483.37276220321655
571000,0.00812634825706482,2.228250741958618,2.2445738315582275,0.09999999999999998,20000,489.7080750465393
572000,0.007126915734261274,1.893796682357788,1.8898285627365112,0.09999999999999998,20000,495.90196084976196
573000,0.005307450890541077,2.260202407836914,2.2082324028015137,0.09999999999999998,20000,502.0887989997864
574000,0.013038534671068192,1.9785581827163696,1.9688091278076172,0.09999999999999998,20000,508.25943398475647
575000,0.012181934900581837,1.8745023012161255,1.878298282623291,0.09999999999999998,20000,514.915923833847
576000,0.004125202540308237,2.3602452278137207,2.3247294425964355,0.09999999999999998,20000,521.3443918228149
577000,0.0020091102924197912,2.2290139198303223,2.248770236968994,0.09999999999999998,20000,527.6578180789948
578000,0.010115070268511772,1.9679621458053589,1.9990512132644653,0.09999999999999998,20000,535.0822789669037
579000,0.0034228519070893526,2.0471320152282715,2.063370704650879,0.09999999999999998,20000,541.6798589229584
580000,0.009706102311611176,2.0763721466064453,2.0997886657714844,0.09999999999999998,20000,548.2042911052704
581000,0.012093251571059227,1.9101866483688354,1.9098342657089233,0.09999999999999998,20000,554.7008030414581
582000,0.007569312117993832,2.0350940227508545,2.0533790588378906,0.09999999999999998,20000,561.4373309612274
583000,0.020427033305168152,1.978853702545166,1.9757312536239624,0.09999999999999998,20000,568.0398631095886
584000,0.005352298729121685,2.275688648223877,2.26200270652771,0.09999999999999998,20000,574.2063090801239
585000,0.010013931430876255,2.0852646827697754,2.0946149826049805,0.09999999999999998,20000,580.33545088768
586000,0.01426550280302763,2.0654687881469727,2.058950662612915,0.09999999999999998,20000,586.2752220630646
587000,0.02049417980015278,2.2306859493255615,2.24476957321167,0.09999999999999998,20000,592.7446808815002
588000,0.01787375658750534,2.2740626335144043,2.3195137977600098,0.09999999999999998,20000,599.1102609634399
589000,0.0037010072264820337,2.2071046829223633,2.2226264476776123,0.09999999999999998,20000,605.6147940158844
590000,0.011493954807519913,1.9891955852508545,2.0077688694000244,0.09999999999999998,20000,612.2521440982819
591000,0.009195702150464058,2.3169045448303223,2.284365177154541,0.09999999999999998,20000,618.604957818985
592000,0.008470425382256508,2.423307418823242,2.417289972305298,0.09999999999999998,20000,625.2188789844513
593000,0.004563676193356514,2.119131088256836,2.1178665161132812,0.09999999999999998,20000,631.8010199069977
594000,0.0060252356342971325,2.2897682189941406,2.3284335136413574,0.09999999999999998,20000,638.1866481304169
595000,0.0024417357053607702,1.91495680809021,1.9084985256195068,0.09999999999999998,20000,644.7806029319763
596000,0.004771654028445482,1.7967846393585205,1.7712551355361938,0.09999999999999998,20000,651.1157410144806
597000,0.003947471734136343,2.2557079792022705,2.241480827331543,0.09999999999999998,20000,657.1731340885162
598000,0.01786690764129162,1.983057975769043,1.9676008224487305,0.09999999999999998,20000,663.1780979633331
599000,0.012170923873782158,2.1462717056274414,2.161975622177124,0.09999999999999998,20000,669.3375470638275
600000,0.019074270501732826,1.8845865726470947,1.9249374866485596,0.09999999999999998,20000,675.8474869728088
601000,0.00766462367027998,2.148949384689331,2.154895305633545,0.09999999999999998,20000,688.9601349830627
602000,0.0065188296139240265,2.4207136631011963,2.4480857849121094,0.09999999999999998,20000,695.3485748767853
603000,0.017623743042349815,2.144010066986084,2.182497501373291,0.09999999999999998,20000,702.1856970787048
604000,0.007098132744431496,2.12162446975708,2.101652145385742,0.09999999999999998,20000,708.8164799213409
605000,0.0043261987157166,2.3852150440216064,2.3571646213531494,0.09999999999999998,20000,715.2172908782959
606000,0.0026922128163278103,2.1457090377807617,2.126481056213379,0.09999999999999998,20000,721.6678431034088
607000,0.00404066126793623,2.1924948692321777,2.1689677238464355,0.09999999999999998,20000,728.1768319606781
608000,0.0038347099907696247,2.0624704360961914,2.021059274673462,0.09999999999999998,20000,734.7533509731293
609000,0.007848022505640984,2.3782310485839844,2.4111807346343994,0.09999999999999998,20000,740.849907875061
610000,0.0056964256800711155,2.322591781616211,2.3474864959716797,0.09999999999999998,20000,746.9031779766083
